"Codigo";"UF";"Municipio";"Adequado_2000";"Adequado_2010";"Semi_2000";"Semi_2010";"Inadequado_2000";"Inadequado_2010";"Classe"
2404200;"RN";"Goianinha";14,12;31,75;66;66,26;19,87;1,98;"De 20 a 50 mil"
5208806;"GO";"Goianira";6,81;27,78;82,14;70,04;11,05;2,18;"De 20 a 50 mil"
5208905;"GO";"Goiás";21,12;44,63;52,01;36,39;26,87;18,98;"De 20 a 50 mil"
5209101;"GO";"Goiatuba";14,28;25,34;74,04;68,21;11,68;6,45;"De 20 a 50 mil"
4108601;"PR";"Goioerê";24,28;42,31;64,78;51,06;10,94;6,63;"De 20 a 50 mil"
2104677;"MA";"Governador Nunes Freire";0,02;16,54;19,09;62,98;80,89;20,48;"De 20 a 50 mil"
4309100;"RS";"Gramado";73,91;80,54;22,83;19,17;3,27;0,29;"De 20 a 50 mil"
3202306;"ES";"Guaçuí";66,67;68,86;15,54;17,8;17,8;13,34;"De 20 a 50 mil"
3517406;"SP";"Guaíra";92,81;95,88;3,16;2,89;4,03;1,24;"De 20 a 50 mil"
4108809;"PR";"Guaíra";45,9;50,47;41,02;43,56;13,08;5,97;"De 20 a 50 mil"
2304954;"CE";"Guaiúba";5,57;16,04;56,64;71,24;37,79;12,72;"De 20 a 50 mil"
1100106;"RO";"Guajará-Mirim";7,35;12,99;66,5;70,27;26,15;16,74;"De 20 a 50 mil"
3128006;"MG";"Guanhães";42,54;68,03;33,53;17,83;23,93;14,14;"De 20 a 50 mil"
4309407;"RS";"Guaporé";74,84;88,01;19,27;8,98;5,89;3,01;"De 20 a 50 mil"
2305001;"CE";"Guaraciaba do Norte";2,92;6,78;37,58;67,16;59,5;26,06;"De 20 a 50 mil"
1709302;"TO";"Guaraí";7,26;22,96;79,88;67,61;12,86;9,43;"De 20 a 50 mil"
4206504;"SC";"Guaramirim";43,01;60,63;54,13;38,61;2,86;0,76;"De 20 a 50 mil"
5104104;"MT";"Guarantã do Norte";0,16;2,04;63,44;74,78;36,41;23,17;"De 20 a 50 mil"
3518206;"SP";"Guararapes";89,42;92,46;4,32;3,6;6,27;3,95;"De 20 a 50 mil"
3518305;"SP";"Guararema";39,59;55,99;45,24;42,78;15,17;1,24;"De 20 a 50 mil"
2911808;"BA";"Guaratinga";23,49;39,62;30,38;26,15;46,13;34,22;"De 20 a 50 mil"
4109609;"PR";"Guaratuba";73,48;81,71;22,89;17,5;3,63;0,79;"De 20 a 50 mil"
3518602;"SP";"Guariba";86,94;90,57;12,06;9,17;1;0,26;"De 20 a 50 mil"
3128709;"MG";"Guaxupé";89,03;92,09;6,1;6,01;4,86;1,9;"De 20 a 50 mil"
1503101;"PA";"Gurupá";4,63;4,58;26,12;33,8;69,24;61,62;"De 20 a 50 mil"
4206702;"SC";"Herval d'Oeste";62,71;82,65;28,11;15,16;9,18;2,19;"De 20 a 50 mil"
1301704;"AM";"Humaitá";19,86;14,06;53,79;59,98;26,34;25,96;"De 20 a 50 mil"
2105005;"MA";"Humberto de Campos";1,3;2,41;16,27;48,03;82,44;49,56;"De 20 a 50 mil"
2911907;"BA";"Iaçu";21,48;27,63;55,05;53,55;23,47;18,82;"De 20 a 50 mil"
4109708;"PR";"Ibaiti";21,73;37,34;58,06;51,2;20,2;11,47;"De 20 a 50 mil"
3519303;"SP";"Ibaté";94,22;96,15;4,74;3,56;1,04;0,3;"De 20 a 50 mil"
3202454;"ES";"Ibatiba";41,39;40,91;21,93;32,23;36,68;26,86;"De 20 a 50 mil"
3129509;"MG";"Ibiá";75,05;81,97;11,14;5,55;13,82;12,49;"De 20 a 50 mil"
2305308;"CE";"Ibiapina";0,33;15,66;39,33;54,62;60,34;29,72;"De 20 a 50 mil"
2912103;"BA";"Ibicaraí";51,98;61,48;33,77;33,61;14,25;4,91;"De 20 a 50 mil"
2606606;"PE";"Ibimirim";8,41;28,51;54,78;45,87;36,81;25,62;"De 20 a 50 mil"
4109807;"PR";"Ibiporã";84,46;93,2;11,94;6,44;3,6;0,36;"De 20 a 50 mil"
2912707;"BA";"Ibirapitanga";23,26;42,67;35,17;26,8;41,57;30,53;"De 20 a 50 mil"
2913200;"BA";"Ibotirama";4,07;26,2;79,15;58,88;16,78;14,92;"De 20 a 50 mil"
2105104;"MA";"Icatu";0,73;1,73;8,75;44,03;90,53;54,24;"De 20 a 50 mil"
2703106;"AL";"Igaci";0,51;2,34;53,25;62,02;46,24;35,64;"De 20 a 50 mil"
3520004;"SP";"Igaraçu do Tietê";97,43;98,85;2,11;1,02;0,46;0,13;"De 20 a 50 mil"
3520103;"SP";"Igarapava";90,72;91,56;7,67;6,02;1,61;2,42;"De 20 a 50 mil"
3130101;"MG";"Igarapé";49,99;61,02;38,09;36,18;11,92;2,8;"De 20 a 50 mil"
1503200;"PA";"Igarapé-Açu";9,62;1,12;49,39;79,23;40,99;19,65;"De 20 a 50 mil"
2703205;"AL";"Igreja Nova";0,54;3,79;53,77;75,61;45,69;20,6;"De 20 a 50 mil"
4310108;"RS";"Igrejinha";68,95;64,21;30,25;35,61;0,79;0,19;"De 20 a 50 mil"
3301876;"RJ";"Iguaba Grande";59,37;74,91;38,4;24,78;2,23;0,32;"De 20 a 50 mil"
2913507;"BA";"Iguaí";39,75;51,23;17,31;20,17;42,94;28,61;"De 20 a 50 mil"
3520301;"SP";"Iguape";68,35;68,84;15,36;19,08;16,28;12,08;"De 20 a 50 mil"
2607604;"PE";"Ilha de Itamaracá";1,51;11,9;74,74;76,66;23,75;11,44;"De 20 a 50 mil"
3520442;"SP";"Ilha Solteira";94,39;90,08;4,48;8,16;1,13;1,76;"De 20 a 50 mil"
3520400;"SP";"Ilhabela";50,21;30,02;46,2;69,55;3,59;0,43;"De 20 a 50 mil"
4207304;"SC";"Imbituba";61,93;52,96;37,04;46,68;1,04;0,36;"De 20 a 50 mil"
4110102;"PR";"Imbituva";18,06;53,83;57,7;36,46;24,24;9,7;"De 20 a 50 mil"
2305605;"CE";"Independência";27,32;27,68;12,22;30,64;60,46;41,68;"De 20 a 50 mil"
2913705;"BA";"Inhambupe";23,37;29,13;43,69;51,71;32,94;19,16;"De 20 a 50 mil"
3130903;"MG";"Inhapim";21,61;30,98;28,88;37,69;49,51;31,33;"De 20 a 50 mil"
5210000;"GO";"Inhumas";30,18;33,72;62,07;61,14;7,75;5,14;"De 20 a 50 mil"
5210109;"GO";"Ipameri";53,64;59,76;28,84;28,45;17,52;11,79;"De 20 a 50 mil"
3521002;"SP";"Iperó";72,73;62,15;16,91;35,95;10,36;1,9;"De 20 a 50 mil"
2913903;"BA";"Ipiaú";64,18;64,06;22,4;29,75;13,42;6,19;"De 20 a 50 mil"
1301803;"AM";"Ipixuna";0,91;1,13;17,16;40,15;81,94;58,72;"De 20 a 50 mil"
5210208;"GO";"Iporá";1,25;24,33;87,09;66,3;11,66;9,37;"De 20 a 50 mil"
2305803;"CE";"Ipu";2,06;6,26;49,58;71,18;48,36;22,56;"De 20 a 50 mil"
2607307;"PE";"Ipubi";0,71;17,2;47,04;48,47;52,25;34,34;"De 20 a 50 mil"
2305902;"CE";"Ipueiras";5,35;16,98;32,58;67,85;62,07;15,17;"De 20 a 50 mil"
3521408;"SP";"Iracemápolis";95,02;97,53;3,78;2,14;1,2;0,34;"De 20 a 50 mil"
1301852;"AM";"Iranduba";14,92;10,93;44,53;73,03;40,55;16,04;"De 20 a 50 mil"
2914406;"BA";"Iraquara";3,42;4,03;73,49;76,35;23,08;19,62;"De 20 a 50 mil"
2914505;"BA";"Irará";0,33;2,31;36,99;52,16;62,68;45,53;"De 20 a 50 mil"
2306108;"CE";"Irauçuba";24,65;33,67;30,77;42,3;44,59;24,02;"De 20 a 50 mil"
1503507;"PA";"Irituia";7,06;0,32;35,09;62,78;57,85;36,9;"De 20 a 50 mil"
2506905;"PB";"Itabaiana";15,87;30,65;64,31;54,12;19,82;15,23;"De 20 a 50 mil"
2803005;"SE";"Itabaianinha";28,23;40,23;25,27;29,84;46,5;29,93;"De 20 a 50 mil"
2914653;"BA";"Itabela";0,74;2,97;81,64;88,07;17,62;8,96;"De 20 a 50 mil"
5210406;"GO";"Itaberaí";4,68;24,03;74,07;62,65;21,25;13,31;"De 20 a 50 mil"
3131901;"MG";"Itabirito";76,7;81,48;19,04;17,48;4,26;1,04;"De 20 a 50 mil"
2914901;"BA";"Itacaré";14,01;33,99;27,03;29,91;58,97;36,11;"De 20 a 50 mil"
3521804;"SP";"Itaí";75,06;79,24;11,59;12,77;13,35;8;"De 20 a 50 mil"
2607505;"PE";"Itaíba";16,54;26,28;21,7;31,76;61,76;41,96;"De 20 a 50 mil"
4208104;"SC";"Itaiópolis";32,7;32,41;35,79;45,83;31,52;21,75;"De 20 a 50 mil"
2306256;"CE";"Itaitinga";41,94;5,36;51,95;92,34;6,11;2,3;"De 20 a 50 mil"
2915502;"BA";"Itajuípe";53,62;56,06;25,95;33,67;20,43;10,27;"De 20 a 50 mil"
3132503;"MG";"Itamarandiba";33,5;52,45;30,13;21,08;36,37;26,47;"De 20 a 50 mil"
3132701;"MG";"Itambacuri";38,73;52,13;28,51;23,19;32,76;24,68;"De 20 a 50 mil"
2607653;"PE";"Itambé";0,41;17,21;75,6;75,07;24;7,72;"De 20 a 50 mil"
2915809;"BA";"Itambé";51,38;77,23;22,73;10,49;25,89;12,28;"De 20 a 50 mil"
2916005;"BA";"Itanhém";41,31;61,94;32,45;15;26,24;23,05;"De 20 a 50 mil"
3133303;"MG";"Itaobim";1,4;22,5;81,76;61,24;16,84;16,25;"De 20 a 50 mil"
3302106;"RJ";"Itaocara";57,79;69,06;21,4;15,34;20,81;15,6;"De 20 a 50 mil"
2306306;"CE";"Itapagé";12,96;25,14;54,71;55,69;32,34;19,17;"De 20 a 50 mil"
2916104;"BA";"Itaparica";32,49;40,83;57,53;53,65;9,98;5,52;"De 20 a 50 mil"
3133501;"MG";"Itapecerica";62,58;70,44;19,33;15,2;18,1;14,36;"De 20 a 50 mil"
4208302;"SC";"Itapema";82,72;80,96;16,63;18,96;0,65;0,08;"De 20 a 50 mil"
3202801;"ES";"Itapemirim";45,45;21,14;34,32;71,45;20,23;7,41;"De 20 a 50 mil"
4111258;"PR";"Itaperuçu";46,82;17,61;39,07;68,19;14,11;14,2;"De 20 a 50 mil"
2916500;"BA";"Itapicuru";2,2;8,62;36,47;64,5;61,33;26,88;"De 20 a 50 mil"
2607752;"PE";"Itapissuma";84,39;23,17;14,11;73,05;1,49;3,77;"De 20 a 50 mil"
3522703;"SP";"Itápolis";84,93;90,44;2,79;2,96;12,27;6,6;"De 20 a 50 mil"
5004502;"MS";"Itaporã";11,31;18,76;64,25;67,42;24,43;13,82;"De 20 a 50 mil"
2507002;"PB";"Itaporanga";44,95;60,94;27,96;23,77;27,09;15,29;"De 20 a 50 mil"
2803203;"SE";"Itaporanga d'Ajuda";19,26;20,19;31,77;58,99;48,97;20,82;"De 20 a 50 mil"
5211206;"GO";"Itapuranga";0,94;61,03;74,03;28,55;25,03;10,42;"De 20 a 50 mil"
4310603;"RS";"Itaqui";63,68;61,28;24,5;31,47;11,82;7,26;"De 20 a 50 mil"
3523206;"SP";"Itararé";78,02;85,16;15,37;10,99;6,61;3,85;"De 20 a 50 mil"
2306553;"CE";"Itarema";2,27;6,94;29,44;50,81;68,29;42,25;"De 20 a 50 mil"
3302254;"RJ";"Itatiaia";79,02;83,57;20,55;16,01;0,43;0,42;"De 20 a 50 mil"
2105427;"MA";"Itinga do Maranhão";10,99;7,48;73,11;80,35;15,9;12,18;"De 20 a 50 mil"
2917003;"BA";"Itiúba";7,04;18,15;29,6;34,82;63,36;47,03;"De 20 a 50 mil"
2917300;"BA";"Ituberá";29,07;33,36;29,68;46,71;41,24;19,92;"De 20 a 50 mil"
3524006;"SP";"Itupeva";61,62;77,71;30,95;21,87;7,43;0,42;"De 20 a 50 mil"
4208500;"SC";"Ituporanga";44,32;55,87;33,21;34,17;22,47;9,96;"De 20 a 50 mil"
3134400;"MG";"Iturama";81,57;84,88;9,61;11,43;8,82;3,69;"De 20 a 50 mil"
3524105;"SP";"Ituverava";95,48;96,8;2,83;1,52;1,69;1,67;"De 20 a 50 mil"
3203007;"ES";"Iúna";50,01;50,84;10,36;26,85;39,63;22,3;"De 20 a 50 mil"
4111506;"PR";"Ivaiporã";5,1;21,28;76,74;68,75;18,16;9,97;"De 20 a 50 mil"
5004700;"MS";"Ivinhema";0,62;6,46;78,16;76,02;21,22;17,53;"De 20 a 50 mil"
4111803;"PR";"Jacarezinho";76,64;87,87;15,91;8,16;7,46;3,97;"De 20 a 50 mil"
5104807;"MT";"Jaciara";30,11;33,09;61,56;60,94;8,32;5,97;"De 20 a 50 mil"
3134905;"MG";"Jacutinga";75,52;83,88;7,41;11,03;17,07;5,09;"De 20 a 50 mil"
4311007;"RS";"Jaguarão";83,1;60,79;9,98;35,43;6,93;3,78;"De 20 a 50 mil"
2917706;"BA";"Jaguarari";32,16;54,54;33,34;30,96;34,51;14,5;"De 20 a 50 mil"
3203056;"ES";"Jaguaré";31,19;50,5;36,17;34,11;32,64;15,39;"De 20 a 50 mil"
4112009;"PR";"Jaguariaíva";68,57;52;18,99;38,87;12,44;9,13;"De 20 a 50 mil"
2306900;"CE";"Jaguaribe";37,59;50,34;27,55;33,94;34,86;15,72;"De 20 a 50 mil"
3524709;"SP";"Jaguariúna";87,95;91,29;8,93;8,46;3,11;0,25;"De 20 a 50 mil"
2307007;"CE";"Jaguaruana";2,92;10,41;55,65;74,75;41,43;14,84;"De 20 a 50 mil"
3135050;"MG";"Jaíba";1,04;17,13;79,52;67,32;19,44;15,54;"De 20 a 50 mil"
3524808;"SP";"Jales";89,69;93,06;3,93;2,24;6,38;4,69;"De 20 a 50 mil"
4112108;"PR";"Jandaia do Sul";31,74;50,36;56,45;42;11,81;7,63;"De 20 a 50 mil"
5211800;"GO";"Jaraguá";4,38;14,59;70,88;70,82;24,74;14,6;"De 20 a 50 mil"
2307106;"CE";"Jardim";20,29;31,44;16,67;20,23;63,04;48,33;"De 20 a 50 mil"
5005004;"MS";"Jardim";3,78;30,83;87,43;62,12;8,79;7,05;"De 20 a 50 mil"
3525102;"SP";"Jardinópolis";91,69;94,47;4,42;4,28;3,89;1,26;"De 20 a 50 mil"
3525201;"SP";"Jarinu";19,5;27,22;62,58;70,91;17,92;1,86;"De 20 a 50 mil"
3135803;"MG";"Jequitinhonha";27,34;37,39;49,53;37,41;23,13;25,2;"De 20 a 50 mil"
2918100;"BA";"Jeremoabo";26,66;31,68;24,89;36,41;48,45;31,92;"De 20 a 50 mil"
4209003;"SC";"Joaçaba";81,73;81,51;14,62;15;3,65;3,5;"De 20 a 50 mil"
2608107;"PE";"João Alfredo";17,93;12,68;21,25;50,9;60,82;36,43;"De 20 a 50 mil"
2405801;"RN";"João Câmara";1,1;14,72;74,92;68,95;23,98;16,33;"De 20 a 50 mil"
2918357;"BA";"João Dourado";1,47;4,17;83,01;86,39;15,53;9,43;"De 20 a 50 mil"
2105500;"MA";"João Lisboa";1,48;4,26;65,47;82,97;33,05;12,78;"De 20 a 50 mil"
3136306;"MG";"João Pinheiro";58,29;73,3;23,28;17,18;18,42;9,52;"De 20 a 50 mil"
2703809;"AL";"Joaquim Gomes";1,8;11,06;50,65;53,83;47,56;35,1;"De 20 a 50 mil"
3525706;"SP";"José Bonifácio";81,98;88,63;9,94;4,97;8,09;6,4;"De 20 a 50 mil"
2205508;"PI";"José de Freitas";9,23;15,28;42,01;54,98;48,76;29,74;"De 20 a 50 mil"
5105101;"MT";"Juara";6,75;13,62;64,13;67,65;29,12;18,73;"De 20 a 50 mil"
3136652;"MG";"Juatuba";39,07;52,13;43,55;44,07;17,39;3,8;"De 20 a 50 mil"
2307403;"CE";"Jucás";8,74;25,52;45,35;49,45;45,91;25,03;"De 20 a 50 mil"
5105150;"MT";"Juína";0,99;3,65;62,72;77,63;36,29;18,73;"De 20 a 50 mil"
2704005;"AL";"Junqueiro";0,02;0,47;58,88;85,25;41,1;14,28;"De 20 a 50 mil"
3526209;"SP";"Juquitiba";21,35;33,85;55,63;56,39;23,02;9,76;"De 20 a 50 mil"
1503903;"PA";"Juruti";0,51;2,24;35,07;65,98;64,42;31,78;"De 20 a 50 mil"
1302405;"AM";"Lábrea";3,38;4,42;45,51;54,29;51,11;41,29;"De 20 a 50 mil"
2105708;"MA";"Lago da Pedra";2,23;5,62;42,43;68,7;55,35;25,68;"De 20 a 50 mil"
3137205;"MG";"Lagoa da Prata";85,96;94,15;11,49;3,92;2,56;1,93;"De 20 a 50 mil"
2608503;"PE";"Lagoa do Itaenga";3,09;11,49;71,7;76,27;25,21;12,23;"De 20 a 50 mil"
2608750;"PE";"Lagoa Grande";4,97;39,08;68,16;39,1;26,87;21,82;"De 20 a 50 mil"
2508307;"PB";"Lagoa Seca";11,14;32,66;69,67;41,13;19,19;26,21;"De 20 a 50 mil"
4311304;"RS";"Lagoa Vermelha";65,18;76,97;15,9;17,96;18,92;5,06;"De 20 a 50 mil"
2918803;"BA";"Laje";14,4;19,04;21,65;39,59;63,95;41,37;"De 20 a 50 mil"
2608800;"PE";"Lajedo";50,07;55,09;29,49;34,75;20,44;10,16;"De 20 a 50 mil"
4113205;"PR";"Lapa";46,43;56,94;27,75;25,65;25,82;17,4;"De 20 a 50 mil"
2919157;"BA";"Lapão";25,76;8,25;55,03;83,22;19,21;8,53;"De 20 a 50 mil"
1600279;"AP";"Laranjal do Jari";0,66;9,25;82,15;85,28;17,2;5,47;"De 20 a 50 mil"
3526407;"SP";"Laranjal Paulista";79,24;83,53;11,87;15,51;8,89;0,96;"De 20 a 50 mil"
2803609;"SE";"Laranjeiras";34,2;28,99;46,56;68,67;19,24;2,34;"De 20 a 50 mil"
4113304;"PR";"Laranjeiras do Sul";17,31;35,02;63,57;50,58;19,11;14,4;"De 20 a 50 mil"
2307502;"CE";"Lavras da Mangabeira";3,95;23,67;48,94;44,56;47,11;31,77;"De 20 a 50 mil"
2704203;"AL";"Limoeiro de Anadia";0,12;4,3;33,2;51,41;66,69;44,29;"De 20 a 50 mil"
1504000;"PA";"Limoeiro do Ajuru";3,95;5,09;13,99;22,03;82,06;72,87;"De 20 a 50 mil"
2919504;"BA";"Livramento de Nossa Senhora";17,55;26,71;30,34;44,09;52,12;29,2;"De 20 a 50 mil"
4113502;"PR";"Loanda";17,98;48,49;72,09;45,36;9,94;6,15;"De 20 a 50 mil"
3527306;"SP";"Louveira";71,17;86,48;25,9;13,24;2,93;0,28;"De 20 a 50 mil"
5105259;"MT";"Lucas do Rio Verde";5,17;45,91;77,68;48,66;17,15;5,43;"De 20 a 50 mil"
2205706;"PI";"Luís Correia";14,13;6,6;30,07;43,99;55,8;49,41;"De 20 a 50 mil"
2205805;"PI";"Luzilândia";0,28;9,01;50,45;58,62;49,28;32,36;"De 20 a 50 mil"
2609006;"PE";"Macaparana";37,57;53,6;39,32;32,87;23,11;13,53;"De 20 a 50 mil"
2407203;"RN";"Macau";11,24;68,74;82,54;26,48;6,22;4,78;"De 20 a 50 mil"
2919801;"BA";"Macaúbas";2,5;23,48;74,27;66,47;23,23;10,06;"De 20 a 50 mil"
1100130;"RO";"Machadinho D'Oeste";0,41;0,69;38,62;52,26;60,96;47,05;"De 20 a 50 mil"
3139003;"MG";"Machado";72,96;80,73;10,47;11,47;16,57;7,79;"De 20 a 50 mil"
1504059;"PA";"Mãe do Rio";1,2;9,62;46,46;81,01;52,33;9,38;"De 20 a 50 mil"
3528403;"SP";"Mairinque";61,73;74,45;33,06;22,92;5,22;2,64;"De 20 a 50 mil"
2508901;"PB";"Mamanguape";0,83;7,53;81,96;75,91;17,21;16,56;"De 20 a 50 mil"
1302553;"AM";"Manaquiri";3,37;5,87;29,49;31,23;67,14;62,9;"De 20 a 50 mil"
4114203;"PR";"Mandaguari";28,04;50,06;63,18;44,83;8,78;5,11;"De 20 a 50 mil"
4114302;"PR";"Mandirituba";12,87;26,81;61,55;63,04;25,58;10,15;"De 20 a 50 mil"
3302601;"RJ";"Mangaratiba";54,43;48,62;40,55;50,42;5,02;0,97;"De 20 a 50 mil"
3139508;"MG";"Manhumirim";58,62;65,79;22,66;20,94;18,71;13,27;"De 20 a 50 mil"
1302702;"AM";"Manicoré";5,12;4,95;26,56;45,42;68,32;49,63;"De 20 a 50 mil"
3139607;"MG";"Mantena";57,22;73,57;19,82;10,6;22,96;15,83;"De 20 a 50 mil"
5005400;"MS";"Maracaju";3,44;32,49;79,28;57,91;17,28;9,6;"De 20 a 50 mil"
1504307;"PA";"Maracanã";4,04;21,04;55,37;53,34;40,59;25,62;"De 20 a 50 mil"
2920502;"BA";"Maracás";0,38;6,28;60,28;71,53;39,34;22,19;"De 20 a 50 mil"
2704500;"AL";"Maragogi";1,21;27,3;52,43;50,26;46,36;22,44;"De 20 a 50 mil"
2920601;"BA";"Maragogipe";22,79;37,71;35,38;28,89;41,83;33,4;"De 20 a 50 mil"
1504406;"PA";"Marapanim";7,22;0,91;53,55;84,81;39,22;14,28;"De 20 a 50 mil"
3203320;"ES";"Marataízes";66,03;51,79;28,8;36,88;5,18;11,33;"De 20 a 50 mil"
4311809;"RS";"Marau";56,27;74,29;28,54;24,96;15,19;0,76;"De 20 a 50 mil"
4210506;"SC";"Maravilha";21,62;38,89;66,29;57,07;12,09;4,04;"De 20 a 50 mil"
2307809;"CE";"Marco";0,5;7,02;48,95;73,99;50,55;18,99;"De 20 a 50 mil"
4114609;"PR";"Marechal Cândido Rondon";22,34;31,41;62,93;66,53;14,73;2,06;"De 20 a 50 mil"
2704708;"AL";"Marechal Deodoro";45,42;27,25;40,63;70,1;13,95;2,66;"De 20 a 50 mil"
2509107;"PB";"Mari";0,45;1,31;83,89;84,93;15,66;13,76;"De 20 a 50 mil"
4114807;"PR";"Marialva";47,93;44,51;38,28;41;13,79;14,48;"De 20 a 50 mil"
3529203;"SP";"Martinópolis";72,64;86,11;14,72;9,49;12,63;4,4;"De 20 a 50 mil"
2308005;"CE";"Massapê";2,16;35,62;52,4;45,81;45,44;18,57;"De 20 a 50 mil"
2921005;"BA";"Mata de São João";20,62;35,95;53,6;55,8;25,78;8,24;"De 20 a 50 mil"
2705002;"AL";"Mata Grande";4,2;13,42;35,07;34,09;60,73;52,49;"De 20 a 50 mil"
3140704;"MG";"Mateus Leme";43,99;57,36;30,36;35,67;25,65;6,97;"De 20 a 50 mil"
2106508;"MA";"Matinha";0,44;3,39;34,31;50,39;65,26;46,22;"De 20 a 50 mil"
4115705;"PR";"Matinhos";74,56;85,26;24,66;14,59;0,78;0,14;"De 20 a 50 mil"
2106607;"MA";"Matões";1,6;2,33;31,98;63,07;66,42;34,59;"De 20 a 50 mil"
3141108;"MG";"Matozinhos";53,55;66,7;43,84;31,66;2,61;1,64;"De 20 a 50 mil"
2705101;"AL";"Matriz de Camaragibe";5,1;5,44;64,7;82,59;30,21;11,97;"De 20 a 50 mil"
2308104;"CE";"Mauriti";3,07;13,71;41,91;63,35;55,02;22,94;"De 20 a 50 mil"
2921104;"BA";"Medeiros Neto";45,09;30,95;36,11;56,28;18,8;12,77;"De 20 a 50 mil"
4115804;"PR";"Medianeira";26,48;23,52;64,78;72,14;8,74;4,34;"De 20 a 50 mil"
1504455;"PA";"Medicilândia";1,48;6,74;23,15;39,49;75,37;53,77;"De 20 a 50 mil"
3141405;"MG";"Medina";45,47;64,94;23,84;15,58;30,69;19,49;"De 20 a 50 mil"
1504505;"PA";"Melgaço";1,98;1,26;12,15;24,94;85,87;73,8;"De 20 a 50 mil"
2206209;"PI";"Miguel Alves";5,13;6;22,58;32,88;72,29;61,11;"De 20 a 50 mil"
2921203;"BA";"Miguel Calmon";25,31;36,44;36,31;49,5;38,38;14,06;"De 20 a 50 mil"
3302908;"RJ";"Miguel Pereira";20,92;39,76;73,51;58,6;5,57;1,63;"De 20 a 50 mil"
3529708;"SP";"Miguelópolis";82,04;82,94;15,45;14,64;2,51;2,43;"De 20 a 50 mil"
2308302;"CE";"Milagres";6,5;10,29;42,66;54,96;50,83;34,75;"De 20 a 50 mil"
3203403;"ES";"Mimoso do Sul";33,37;45,06;25,19;26,71;41,44;28,23;"De 20 a 50 mil"
5213087;"GO";"Minaçu";8,45;52,13;77;36,64;14,55;11,23;"De 20 a 50 mil"
3141801;"MG";"Minas Novas";10,6;17,84;39,86;32,93;49,54;49,23;"De 20 a 50 mil"
3529906;"SP";"Miracatu";37,35;42,44;28,51;41,27;34,15;16,29;"De 20 a 50 mil"
3303005;"RJ";"Miracema";80,31;81,31;11,55;16,17;8,13;2,52;"De 20 a 50 mil"
1713205;"TO";"Miracema do Tocantins";1,44;9,26;81,64;81,57;16,92;9,18;"De 20 a 50 mil"
2106706;"MA";"Mirador";6,26;1,31;34,21;47,09;59,54;51,6;"De 20 a 50 mil"
5005608;"MS";"Miranda";8,23;27,22;72,91;57,91;18,87;14,87;"De 20 a 50 mil"
2106755;"MA";"Miranda do Norte";5,61;5,41;62;74,69;32,39;19,9;"De 20 a 50 mil"
3530102;"SP";"Mirandópolis";76,84;81,12;11,46;12,31;11,7;6,57;"De 20 a 50 mil"
5105622;"MT";"Mirassol d'Oeste";12,82;20,14;67,31;65,29;19,87;14,58;"De 20 a 50 mil"
2308401;"CE";"Missão Velha";1,57;8,84;41,25;66;57,18;25,16;"De 20 a 50 mil"
1504604;"PA";"Mocajuba";17,39;21,17;52,5;52;30,11;26,83;"De 20 a 50 mil"
2308500;"CE";"Mombaça";13,04;26,49;23,37;33,91;63,6;39,61;"De 20 a 50 mil"
2106904;"MA";"Monção";0,59;0,79;36,95;67,98;62,46;31,23;"De 20 a 50 mil"
3531100;"SP";"Mongaguá";76,32;84,98;20,92;14,61;2,76;0,41;"De 20 a 50 mil"
2407807;"RN";"Monte Alegre";6,43;16,83;58,54;73,79;35,03;9,39;"De 20 a 50 mil"
3531308;"SP";"Monte Alto";92,11;93,97;3,54;2,8;4,36;3,23;"De 20 a 50 mil"
3531407;"SP";"Monte Aprazível";80,31;86,73;7,12;7,19;12,57;6,08;"De 20 a 50 mil"
3142908;"MG";"Monte Azul";5,77;8,33;48,3;78,66;45,93;13,01;"De 20 a 50 mil"
3143104;"MG";"Monte Carmelo";77,41;83,24;11,93;10,74;10,67;6,02;"De 20 a 50 mil"
3531803;"SP";"Monte Mor";56,72;64,67;38,99;33,84;4,29;1,49;"De 20 a 50 mil"
3143203;"MG";"Monte Santo de Minas";74,96;79,29;8,42;8,98;16,62;11,73;"De 20 a 50 mil"
3143401;"MG";"Monte Sião";67,73;75,25;6,26;20,64;26,01;4,11;"De 20 a 50 mil"
2509701;"PB";"Monteiro";39,56;55,24;24,05;12,43;36,39;32,34;"De 20 a 50 mil"
2308906;"CE";"Morrinhos";16,67;17,92;41,01;60,79;42,32;21,29;"De 20 a 50 mil"
5213806;"GO";"Morrinhos";28,65;58,67;58,7;36,56;12,65;4,78;"De 20 a 50 mil"
3531902;"SP";"Morro Agudo";89,4;93,94;5,48;2,33;5,12;3,73;"De 20 a 50 mil"
2921708;"BA";"Morro do Chapéu";23,3;7,91;43,33;67,2;33,37;24,89;"De 20 a 50 mil"
1504901;"PA";"Muaná";4,64;1,66;28,98;45,56;66,38;52,77;"De 20 a 50 mil"
2922003;"BA";"Mucuri";12,87;16,9;68,55;70,04;18,58;13,06;"De 20 a 50 mil"
2922102;"BA";"Mundo Novo";14,18;32,43;52,01;46,62;33,82;20,95;"De 20 a 50 mil"
2705507;"AL";"Murici";36,85;53,47;38,78;28,85;24,37;17,68;"De 20 a 50 mil"
2922300;"BA";"Muritiba";10,08;12,68;52,23;65,35;37,69;21,96;"De 20 a 50 mil"
2922409;"BA";"Mutuípe";37,51;41,86;13,89;17,58;48,6;40,56;"De 20 a 50 mil"
