"Codigo";"UF";"Municipio";"ValMedio";"Q2";"Mediana";"Q3";"Classe"
2112407;"MA";"Turiaçu";172;40;107;214;"De 20 a 50 mil"
2112456;"MA";"Turilândia";160;51;110;203;"De 20 a 50 mil"
2932002;"BA";"Uauá";239;70;156;295;"De 20 a 50 mil"
2932200;"BA";"Ubaitaba";318;100;190;353;"De 20 a 50 mil"
2313609;"CE";"Ubajara";278;95;170;313;"De 20 a 50 mil"
2932309;"BA";"Ubatã";269;88;160;301;"De 20 a 50 mil"
4128005;"PR";"Ubiratã";571;250;400;628;"De 20 a 50 mil"
1508126;"PA";"Ulianópolis";300;128;200;316;"De 20 a 50 mil"
2807600;"SE";"Umbaúba";253;85;158;300;"De 20 a 50 mil"
2932507;"BA";"Una";269;102;170;324;"De 20 a 50 mil"
2211100;"PI";"União";227;80;156;267;"De 20 a 50 mil"
2112605;"MA";"Urbano Santos";190;50;109;207;"De 20 a 50 mil"
5221601;"GO";"Uruaçu";603;223;370;612;"De 20 a 50 mil"
1508159;"PA";"Uruará";330;125;218;378;"De 20 a 50 mil"
2211209;"PI";"Uruçuí";384;128;230;407;"De 20 a 50 mil"
4219002;"SC";"Urussanga";777;400;600;908;"De 20 a 50 mil"
2211308;"PI";"Valença do Piauí";335;100;204;383;"De 20 a 50 mil"
2933000;"BA";"Valente";322;142;255;383;"De 20 a 50 mil"
3556305;"SP";"Valparaíso";634;267;467;725;"De 20 a 50 mil"
2112704;"MA";"Vargem Grande";156;41;102;197;"De 20 a 50 mil"
3556404;"SP";"Vargem Grande do Sul";607;275;458;690;"De 20 a 50 mil"
3556453;"SP";"Vargem Grande Paulista";746;300;500;808;"De 20 a 50 mil"
2314003;"CE";"Várzea Alegre";241;63;150;313;"De 20 a 50 mil"
3170800;"MG";"Várzea da Palma";375;162;255;440;"De 20 a 50 mil"
3306206;"RJ";"Vassouras";609;204;375;630;"De 20 a 50 mil"
3205069;"ES";"Venda Nova do Imigrante";609;250;417;670;"De 20 a 50 mil"
2933208;"BA";"Vera Cruz";362;102;200;400;"De 20 a 50 mil"
4322707;"RS";"Vera Cruz";609;291;503;725;"De 20 a 50 mil"
4322806;"RS";"Veranópolis";869;437;643;1000;"De 20 a 50 mil"
2112803;"MA";"Viana";222;63;140;255;"De 20 a 50 mil"
2616308;"PE";"Vicência";234;100;170;268;"De 20 a 50 mil"
2709400;"AL";"Viçosa";267;85;153;280;"De 20 a 50 mil"
4219309;"SC";"Videira";811;378;568;900;"De 20 a 50 mil"
1508209;"PA";"Vigia";281;107;191;339;"De 20 a 50 mil"
5108600;"MT";"Vila Rica";509;170;312;533;"De 20 a 50 mil"
3172004;"MG";"Visconde do Rio Branco";539;250;383;575;"De 20 a 50 mil"
2112902;"MA";"Vitória do Mearim";225;60;139;255;"De 20 a 50 mil"
2113009;"MA";"Vitorino Freire";240;74;152;274;"De 20 a 50 mil"
2933505;"BA";"Wenceslau Guimarães";227;85;152;270;"De 20 a 50 mil"
4219507;"SC";"Xanxerê";769;337;529;875;"De 20 a 50 mil"
4219705;"SC";"Xaxim";650;323;510;750;"De 20 a 50 mil"
1508407;"PA";"Xinguara";426;156;255;500;"De 20 a 50 mil"
2933604;"BA";"Xique-Xique";258;68;147;255;"De 20 a 50 mil"
2600054;"PE";"Abreu e Lima";344;154;255;433;"De 50 a 100 mil"
1500206;"PA";"Acará";183;67;121;215;"De 50 a 100 mil"
2300200;"CE";"Acaraú";215;63;129;255;"De 50 a 100 mil"
2300309;"CE";"Acopiara";245;62;150;300;"De 50 a 100 mil"
2400208;"RN";"Açu";366;128;231;403;"De 50 a 100 mil"
4300406;"RS";"Alegrete";648;228;400;670;"De 50 a 100 mil"
1500404;"PA";"Alenquer";202;52;120;244;"De 50 a 100 mil"
3101607;"MG";"Alfenas";671;255;437;700;"De 50 a 100 mil"
1500602;"PA";"Altamira";444;145;255;500;"De 50 a 100 mil"
3501905;"SP";"Amparo";826;373;573;925;"De 50 a 100 mil"
3502101;"SP";"Andradina";736;304;510;800;"De 50 a 100 mil"
2301000;"CE";"Aquiraz";313;128;204;340;"De 50 a 100 mil"
2301109;"CE";"Aracati";303;104;197;341;"De 50 a 100 mil"
2902104;"BA";"Araci";195;50;120;250;"De 50 a 100 mil"
3200607;"ES";"Aracruz";623;228;400;700;"De 50 a 100 mil"
4201406;"SC";"Araranguá";701;333;510;800;"De 50 a 100 mil"
2601102;"PE";"Araripina";283;86;170;325;"De 50 a 100 mil"
3104007;"MG";"Araxá";762;325;510;813;"De 50 a 100 mil"
2601201;"PE";"Arcoverde";402;109;233;500;"De 50 a 100 mil"
1100023;"RO";"Ariquemes";579;204;375;640;"De 50 a 100 mil"
3503901;"SP";"Arujá";784;255;455;800;"De 50 a 100 mil"
3504008;"SP";"Assis";828;328;524;900;"De 50 a 100 mil"
3504503;"SP";"Avaré";753;300;505;833;"De 50 a 100 mil"
2101400;"MA";"Balsas";449;139;255;471;"De 50 a 100 mil"
2301901;"CE";"Barbalha";331;115;200;360;"De 50 a 100 mil"
1501303;"PA";"Barcarena";358;122;222;403;"De 50 a 100 mil"
2101608;"MA";"Barra do Corda";262;75;157;295;"De 50 a 100 mil"
5101803;"MT";"Barra do Garças";652;240;413;720;"De 50 a 100 mil"
3300308;"RJ";"Barra do Piraí";614;250;407;680;"De 50 a 100 mil"
2101707;"MA";"Barreirinhas";198;34;117;242;"De 50 a 100 mil"
3505906;"SP";"Batatais";742;328;517;843;"De 50 a 100 mil"
2501807;"PB";"Bayeux";314;139;242;383;"De 50 a 100 mil"
3506102;"SP";"Bebedouro";717;300;500;755;"De 50 a 100 mil"
2601706;"PE";"Belo Jardim";340;125;227;405;"De 50 a 100 mil"
1501501;"PA";"Benevides";338;138;233;383;"De 50 a 100 mil"
2601904;"PE";"Bezerros";313;108;207;398;"De 50 a 100 mil"
4202305;"SC";"Biguaçu";680;343;525;805;"De 50 a 100 mil"
2302404;"CE";"Boa Viagem";214;43;128;255;"De 50 a 100 mil"
2903904;"BA";"Bom Jesus da Lapa";314;92;170;340;"De 50 a 100 mil"
1501782;"PA";"Breu Branco";230;84;148;255;"De 50 a 100 mil"
1501808;"PA";"Breves";198;58;112;213;"De 50 a 100 mil"
2904605;"BA";"Brumado";371;128;244;420;"De 50 a 100 mil"
2602803;"PE";"Buíque";173;37;94;204;"De 50 a 100 mil"
2102325;"MA";"Buriticupu";201;67;123;215;"De 50 a 100 mil"
2503209;"PB";"Cabedelo";788;170;327;733;"De 50 a 100 mil"
4203006;"SC";"Caçador";669;261;463;750;"De 50 a 100 mil"
3508504;"SP";"Caçapava";737;289;500;850;"De 50 a 100 mil"
5102504;"MT";"Cáceres";528;173;324;563;"De 50 a 100 mil"
4303004;"RS";"Cachoeira do Sul";667;250;433;730;"De 50 a 100 mil"
3300803;"RJ";"Cachoeiras de Macacu";520;204;340;570;"De 50 a 100 mil"
1100049;"RO";"Cacoal";587;204;378;650;"De 50 a 100 mil"
2402006;"RN";"Caicó";496;185;322;510;"De 50 a 100 mil"
3509007;"SP";"Caieiras";708;300;500;833;"De 50 a 100 mil"
3509205;"SP";"Cajamar";605;260;450;700;"De 50 a 100 mil"
2503704;"PB";"Cajazeiras";413;130;255;500;"De 50 a 100 mil"
5204508;"GO";"Caldas Novas";686;267;463;750;"De 50 a 100 mil"
4303509;"RS";"Camaquã";592;235;407;667;"De 50 a 100 mil"
4103701;"PR";"Cambé";631;306;500;733;"De 50 a 100 mil"
4203204;"SC";"Camboriú";657;342;513;792;"De 50 a 100 mil"
2302602;"CE";"Camocim";232;67;132;255;"De 50 a 100 mil"
2701407;"AL";"Campo Alegre";201;100;150;240;"De 50 a 100 mil"
3111200;"MG";"Campo Belo";562;255;390;600;"De 50 a 100 mil"
4303905;"RS";"Campo Bom";751;375;560;850;"De 50 a 100 mil"
2906006;"BA";"Campo Formoso";233;66;137;268;"De 50 a 100 mil"
3509601;"SP";"Campo Limpo Paulista";698;302;508;833;"De 50 a 100 mil"
4104303;"PR";"Campo Mourão";765;290;500;800;"De 50 a 100 mil"
2906501;"BA";"Candeias";403;162;275;505;"De 50 a 100 mil"
4304507;"RS";"Canguçu";462;175;340;533;"De 50 a 100 mil"
2302800;"CE";"Canindé";236;63;146;275;"De 50 a 100 mil"
4203808;"SC";"Canoinhas";595;250;405;675;"De 50 a 100 mil"
1502202;"PA";"Capanema";346;102;200;383;"De 50 a 100 mil"
1502301;"PA";"Capitão Poço";212;64;126;250;"De 50 a 100 mil"
3113404;"MG";"Caratinga";521;187;340;546;"De 50 a 100 mil"
4304705;"RS";"Carazinho";762;289;510;850;"De 50 a 100 mil"
2604007;"PE";"Carpina";366;128;249;420;"De 50 a 100 mil"
2907202;"BA";"Casa Nova";247;87;170;303;"De 50 a 100 mil"
2303501;"CE";"Cascavel";282;108;190;337;"De 50 a 100 mil"
4104907;"PR";"Castro";529;183;338;567;"De 50 a 100 mil"
3115300;"MG";"Cataguases";602;255;412;653;"De 50 a 100 mil"
5205109;"GO";"Catalão";786;330;510;870;"De 50 a 100 mil"
2907509;"BA";"Catu";419;140;255;503;"De 50 a 100 mil"
2402600;"RN";"Ceará-Mirim";301;116;200;350;"De 50 a 100 mil"
2103208;"MA";"Chapadinha";239;72;146;262;"De 50 a 100 mil"
4105508;"PR";"Cianorte";757;372;546;850;"De 50 a 100 mil"
5205497;"GO";"Cidade Ocidental";540;210;367;637;"De 50 a 100 mil"
1301209;"AM";"Coari";294;85;163;306;"De 50 a 100 mil"
2908408;"BA";"Conceição do Coité";297;102;200;342;"De 50 a 100 mil"
4204301;"SC";"Concórdia";844;403;600;933;"De 50 a 100 mil"
2103604;"MA";"Coroatá";212;57;131;255;"De 50 a 100 mil"
2702306;"AL";"Coruripe";279;100;170;304;"De 50 a 100 mil"
3512803;"SP";"Cosmópolis";744;333;550;900;"De 50 a 100 mil"
2304103;"CE";"Crateús";316;89;182;347;"De 50 a 100 mil"
4306106;"RS";"Cruz Alta";734;255;480;800;"De 50 a 100 mil"
2909802;"BA";"Cruz das Almas";441;146;255;500;"De 50 a 100 mil"
3513405;"SP";"Cruzeiro";668;250;440;750;"De 50 a 100 mil"
1200203;"AC";"Cruzeiro do Sul";390;101;200;405;"De 50 a 100 mil"
3120904;"MG";"Curvelo";512;191;340;510;"De 50 a 100 mil"
2910057;"BA";"Dias d'Ávila";413;150;260;503;"De 50 a 100 mil"
1502939;"PA";"Dom Eliseu";292;110;182;319;"De 50 a 100 mil"
3515103;"SP";"Embu-Guaçu";542;223;378;633;"De 50 a 100 mil"
4307005;"RS";"Erechim";885;400;623;1000;"De 50 a 100 mil"
2605202;"PE";"Escada";277;128;200;340;"De 50 a 100 mil"
3124104;"MG";"Esmeraldas";412;174;300;503;"De 50 a 100 mil"
2802106;"SE";"Estância";355;120;213;402;"De 50 a 100 mil"
4307708;"RS";"Esteio";799;333;564;967;"De 50 a 100 mil"
2910701;"BA";"Euclides da Cunha";251;67;150;291;"De 50 a 100 mil"
4307906;"RS";"Farroupilha";890;450;678;1005;"De 50 a 100 mil"
4107652;"PR";"Fazenda Rio Grande";514;255;405;610;"De 50 a 100 mil"
3515509;"SP";"Fernandópolis";782;343;515;845;"De 50 a 100 mil"
2203909;"PI";"Floriano";464;156;265;510;"De 50 a 100 mil"
3126109;"MG";"Formiga";638;278;470;690;"De 50 a 100 mil"
4108403;"PR";"Francisco Beltrão";764;325;510;860;"De 50 a 100 mil"
3127107;"MG";"Frutal";657;297;500;750;"De 50 a 100 mil"
4205902;"SC";"Gaspar";836;478;680;1000;"De 50 a 100 mil"
2606200;"PE";"Goiana";320;116;200;370;"De 50 a 100 mil"
5208608;"GO";"Goianésia";617;255;428;667;"De 50 a 100 mil"
2104800;"MA";"Grajaú";275;85;160;300;"De 50 a 100 mil"
2304707;"CE";"Granja";169;34;98;204;"De 50 a 100 mil"
2606408;"PE";"Gravatá";357;128;231;400;"De 50 a 100 mil"
4309308;"RS";"Guaíba";648;267;482;755;"De 50 a 100 mil"
2911709;"BA";"Guanambi";411;143;255;449;"De 50 a 100 mil"
3301850;"RJ";"Guapimirim";505;200;340;533;"De 50 a 100 mil"
2506301;"PB";"Guarabira";374;128;255;450;"De 50 a 100 mil"
1709500;"TO";"Gurupi";687;242;402;733;"De 50 a 100 mil"
2305233;"CE";"Horizonte";296;134;238;364;"De 50 a 100 mil"
3519600;"SP";"Ibitinga";644;328;505;725;"De 50 a 100 mil"
3519709;"SP";"Ibiúna";519;215;355;571;"De 50 a 100 mil"
4207007;"SC";"Içara";642;333;510;755;"De 50 a 100 mil"
2305407;"CE";"Icó";246;75;167;303;"De 50 a 100 mil"
1503309;"PA";"Igarapé-Miri";182;62;115;218;"De 50 a 100 mil"
2305506;"CE";"Iguatu";377;128;250;437;"De 50 a 100 mil"
4310207;"RS";"Ijuí";817;306;510;900;"De 50 a 100 mil"
4207502;"SC";"Indaial";801;454;650;925;"De 50 a 100 mil"
2914000;"BA";"Ipirá";251;85;170;318;"De 50 a 100 mil"
1503457;"PA";"Ipixuna do Pará";187;80;128;219;"De 50 a 100 mil"
2607208;"PE";"Ipojuca";312;128;204;364;"De 50 a 100 mil"
4110706;"PR";"Irati";586;250;403;655;"De 50 a 100 mil"
2914604;"BA";"Irecê";397;128;233;410;"De 50 a 100 mil"
2802908;"SE";"Itabaiana";365;128;250;440;"De 50 a 100 mil"
2914703;"BA";"Itaberaba";346;112;204;389;"De 50 a 100 mil"
1301902;"AM";"Itacoatiara";317;97;174;340;"De 50 a 100 mil"
1503606;"PA";"Itaituba";368;125;225;405;"De 50 a 100 mil"
3132404;"MG";"Itajubá";761;267;483;800;"De 50 a 100 mil"
2915601;"BA";"Itamaraju";367;128;227;408;"De 50 a 100 mil"
3522109;"SP";"Itanhaém";585;213;398;675;"De 50 a 100 mil"
2105401;"MA";"Itapecuru Mirim";213;64;128;255;"De 50 a 100 mil"
3302205;"RJ";"Itaperuna";640;255;423;680;"De 50 a 100 mil"
2916401;"BA";"Itapetinga";431;170;283;503;"De 50 a 100 mil"
3522406;"SP";"Itapeva";532;185;340;590;"De 50 a 100 mil"
3522604;"SP";"Itapira";726;340;524;833;"De 50 a 100 mil"
3133808;"MG";"Itaúna";703;320;505;760;"De 50 a 100 mil"
3134202;"MG";"Ituiutaba";706;288;500;750;"De 50 a 100 mil"
5211503;"GO";"Itumbiara";719;300;500;765;"De 50 a 100 mil"
1503705;"PA";"Itupiranga";237;73;133;255;"De 50 a 100 mil"
3524303;"SP";"Jaboticabal";867;332;550;953;"De 50 a 100 mil"
2917508;"BA";"Jacobina";372;107;217;415;"De 50 a 100 mil"
1503804;"PA";"Jacundá";312;107;180;325;"De 50 a 100 mil"
2917607;"BA";"Jaguaquara";270;100;170;309;"De 50 a 100 mil"
3135100;"MG";"Janaúba";408;146;255;443;"De 50 a 100 mil"
3135209;"MG";"Januária";336;102;204;400;"De 50 a 100 mil"
3302270;"RJ";"Japeri";368;170;278;483;"De 50 a 100 mil"
1100114;"RO";"Jaru";476;173;320;524;"De 50 a 100 mil"
5211909;"GO";"Jataí";806;300;502;800;"De 50 a 100 mil"
3136207;"MG";"João Monlevade";626;255;433;710;"De 50 a 100 mil"
2803500;"SE";"Lagarto";317;107;200;375;"De 50 a 100 mil"
3137601;"MG";"Lagoa Santa";834;266;500;850;"De 50 a 100 mil"
4209409;"SC";"Laguna";620;267;457;700;"De 50 a 100 mil"
4311403;"RS";"Lajeado";988;443;667;1075;"De 50 a 100 mil"
3138203;"MG";"Lavras";781;289;501;840;"De 50 a 100 mil"
3526704;"SP";"Leme";627;268;453;700;"De 50 a 100 mil"
3526803;"SP";"Lençóis Paulista";724;325;510;822;"De 50 a 100 mil"
3138401;"MG";"Leopoldina";552;206;370;595;"De 50 a 100 mil"
2608909;"PE";"Limoeiro";351;128;250;417;"De 50 a 100 mil"
2307601;"CE";"Limoeiro do Norte";369;133;255;425;"De 50 a 100 mil"
3527108;"SP";"Lins";807;340;540;900;"De 50 a 100 mil"
3527207;"SP";"Lorena";696;250;433;776;"De 50 a 100 mil"
2919553;"BA";"Luís Eduardo Magalhães";709;204;383;703;"De 50 a 100 mil"
2407104;"RN";"Macaíba";306;128;207;360;"De 50 a 100 mil"
4210100;"SC";"Mafra";669;270;490;755;"De 50 a 100 mil"
3528502;"SP";"Mairiporã";772;254;450;800;"De 50 a 100 mil"
1302504;"AM";"Manacapuru";316;97;171;333;"De 50 a 100 mil"
3139409;"MG";"Manhuaçu";532;190;340;556;"De 50 a 100 mil"
3140001;"MG";"Mariana";561;203;364;623;"De 50 a 100 mil"
3529302;"SP";"Matão";703;320;510;783;"De 50 a 100 mil"
1302900;"AM";"Maués";211;52;113;220;"De 50 a 100 mil"
5213103;"GO";"Mineiros";717;270;456;733;"De 50 a 100 mil"
3530300;"SP";"Mirassol";773;345;533;833;"De 50 a 100 mil"
3530508;"SP";"Mococa";660;275;470;733;"De 50 a 100 mil"
3530805;"SP";"Moji Mirim";849;340;553;950;"De 50 a 100 mil"
1504703;"PA";"Moju";224;76;138;253;"De 50 a 100 mil"
1504802;"PA";"Monte Alegre";232;67;133;267;"De 50 a 100 mil"
2921500;"BA";"Monte Santo";188;47;115;255;"De 50 a 100 mil"
4312401;"RS";"Montenegro";775;317;510;876;"De 50 a 100 mil"
2308708;"CE";"Morada Nova";252;80;170;313;"De 50 a 100 mil"
2609402;"PE";"Moreno";292;120;200;340;"De 50 a 100 mil"
4211306;"SC";"Navegantes";675;316;510;800;"De 50 a 100 mil"
3144805;"MG";"Nova Lima";1361;317;510;1000;"De 50 a 100 mil"
3533403;"SP";"Nova Odessa";763;393;600;927;"De 50 a 100 mil"
3145208;"MG";"Nova Serrana";611;338;503;700;"De 50 a 100 mil"
5215231;"GO";"Novo Gama";450;178;314;530;"De 50 a 100 mil"
1505064;"PA";"Novo Repartimento";262;80;154;300;"De 50 a 100 mil"
3533908;"SP";"Olímpia";724;325;510;797;"De 50 a 100 mil"
1505304;"PA";"Oriximiná";276;73;150;300;"De 50 a 100 mil"
2609907;"PE";"Ouricuri";244;70;142;255;"De 50 a 100 mil"
3146107;"MG";"Ouro Preto";601;221;383;640;"De 50 a 100 mil"
2309607;"CE";"Pacajus";313;128;233;378;"De 50 a 100 mil"
2309706;"CE";"Pacatuba";283;133;220;340;"De 50 a 100 mil"
2610004;"PE";"Palmares";287;102;180;340;"De 50 a 100 mil"
2706307;"AL";"Palmeira dos Índios";350;103;204;405;"De 50 a 100 mil"
3147105;"MG";"Pará de Minas";618;280;453;680;"De 50 a 100 mil"
3147006;"MG";"Paracatu";561;204;353;600;"De 50 a 100 mil"
1505502;"PA";"Paragominas";372;128;223;400;"De 50 a 100 mil"
4118402;"PR";"Paranavaí";734;305;510;800;"De 50 a 100 mil"
4314050;"RS";"Parobé";567;302;475;675;"De 50 a 100 mil"
4118501;"PR";"Pato Branco";863;343;567;980;"De 50 a 100 mil"
3148103;"MG";"Patrocínio";621;253;404;655;"De 50 a 100 mil"
2610608;"PE";"Paudalho";313;109;171;320;"De 50 a 100 mil"
3536505;"SP";"Paulínia";1007;383;667;1175;"De 50 a 100 mil"
3149309;"MG";"Pedro Leopoldo";639;255;436;700;"De 50 a 100 mil"
3537305;"SP";"Penápolis";719;309;508;800;"De 50 a 100 mil"
2706703;"AL";"Penedo";317;95;170;340;"De 50 a 100 mil"
3537602;"SP";"Peruíbe";615;204;375;700;"De 50 a 100 mil"
2610905;"PE";"Pesqueira";291;85;170;340;"De 50 a 100 mil"
2208007;"PI";"Picos";460;157;267;510;"De 50 a 100 mil"
3537800;"SP";"Piedade";505;224;375;568;"De 50 a 100 mil"
2108603;"MA";"Pinheiro";286;95;178;330;"De 50 a 100 mil"
3151206;"MG";"Pirapora";492;175;306;510;"De 50 a 100 mil"
4119509;"PR";"Piraquara";538;250;400;624;"De 50 a 100 mil"
3539301;"SP";"Pirassununga";889;340;567;1000;"De 50 a 100 mil"
2208403;"PI";"Piripiri";326;112;204;373;"De 50 a 100 mil"
5217609;"GO";"Planaltina";423;174;300;510;"De 50 a 100 mil"
5006606;"MS";"Ponta Porã";558;158;300;528;"De 50 a 100 mil"
3152105;"MG";"Ponte Nova";596;222;378;623;"De 50 a 100 mil"
1505809;"PA";"Portel";183;50;102;200;"De 50 a 100 mil"
3540705;"SP";"Porto Ferreira";667;300;500;765;"De 50 a 100 mil"
5107040;"MT";"Primavera do Leste";790;317;510;853;"De 50 a 100 mil"
2311306;"CE";"Quixadá";287;89;170;340;"De 50 a 100 mil"
2311405;"CE";"Quixeramobim";269;87;170;340;"De 50 a 100 mil"
1506138;"PA";"Redenção";461;170;278;501;"De 50 a 100 mil"
3542602;"SP";"Registro";601;203;369;663;"De 50 a 100 mil"
3304300;"RJ";"Rio Bonito";563;224;375;605;"De 50 a 100 mil"
4214805;"SC";"Rio do Sul";967;463;680;1050;"De 50 a 100 mil"
2707701;"AL";"Rio Largo";317;128;216;378;"De 50 a 100 mil"
4122404;"PR";"Rolândia";703;320;503;763;"De 50 a 100 mil"
1100288;"RO";"Rolim de Moura";534;205;370;600;"De 50 a 100 mil"
2311801;"CE";"Russas";328;129;245;383;"De 50 a 100 mil"
2612208;"PE";"Salgueiro";369;104;204;400;"De 50 a 100 mil"
2612505;"PE";"Santa Cruz do Capibaribe";422;199;306;502;"De 50 a 100 mil"
2109908;"MA";"Santa Inês";358;128;222;385;"De 50 a 100 mil"
3546801;"SP";"Santa Isabel";563;244;400;667;"De 50 a 100 mil"
1506500;"PA";"Santa Isabel do Pará";331;128;210;378;"De 50 a 100 mil"
2110005;"MA";"Santa Luzia";202;58;128;250;"De 50 a 100 mil"
4317202;"RS";"Santa Rosa";764;331;513;867;"De 50 a 100 mil"
1506708;"PA";"Santana do Araguaia";289;133;203;333;"De 50 a 100 mil"
4317103;"RS";"Sant'Ana do Livramento";598;200;363;625;"De 50 a 100 mil"
2928604;"BA";"Santo Amaro";333;117;204;381;"De 50 a 100 mil"
4317509;"RS";"Santo Ângelo";803;267;503;855;"De 50 a 100 mil"
2928703;"BA";"Santo Antônio de Jesus";448;160;272;510;"De 50 a 100 mil"
5219753;"GO";"Santo Antônio do Descoberto";393;170;283;488;"De 50 a 100 mil"
4215802;"SC";"São Bento do Sul";734;350;528;806;"De 50 a 100 mil"
2613008;"PE";"São Bento do Una";246;83;156;282;"De 50 a 100 mil"
4318002;"RS";"São Borja";585;200;350;600;"De 50 a 100 mil"
2806701;"SE";"São Cristóvão";367;131;255;455;"De 50 a 100 mil"
1507300;"PA";"São Félix do Xingu";335;133;235;383;"De 50 a 100 mil"
3161106;"MG";"São Francisco";268;87;164;317;"De 50 a 100 mil"
4318309;"RS";"São Gabriel";619;203;370;625;"De 50 a 100 mil"
2412005;"RN";"São Gonçalo do Amarante";338;146;255;408;"De 50 a 100 mil"
3549102;"SP";"São João da Boa Vista";837;340;533;900;"De 50 a 100 mil"
3162500;"MG";"São João del Rei";659;255;437;700;"De 50 a 100 mil"
3549706;"SP";"São José do Rio Pardo";690;298;500;753;"De 50 a 100 mil"
1507607;"PA";"São Miguel do Guamá";262;97;163;283;"De 50 a 100 mil"
2708600;"AL";"São Miguel dos Campos";345;122;204;383;"De 50 a 100 mil"
3305208;"RJ";"São Pedro da Aldeia";630;224;400;690;"De 50 a 100 mil"
3550605;"SP";"São Roque";805;312;510;896;"De 50 a 100 mil"
3550704;"SP";"São Sebastião";713;267;467;767;"De 50 a 100 mil"
3164704;"MG";"São Sebastião do Paraíso";670;280;483;730;"De 50 a 100 mil"
2515302;"PB";"Sapé";245;100;170;300;"De 50 a 100 mil"
4319901;"RS";"Sapiranga";636;323;500;725;"De 50 a 100 mil"
3305505;"RJ";"Saquarema";566;220;350;594;"De 50 a 100 mil"
4126256;"PR";"Sarandi";509;268;428;625;"De 50 a 100 mil"
5220454;"GO";"Senador Canedo";451;217;340;533;"De 50 a 100 mil"
2930105;"BA";"Senhor do Bonfim";369;105;204;405;"De 50 a 100 mil"
3305554;"RJ";"Seropédica";528;204;358;600;"De 50 a 100 mil"
2613909;"PE";"Serra Talhada";354;109;204;400;"De 50 a 100 mil"
2930501;"BA";"Serrinha";338;107;204;383;"De 50 a 100 mil"
5107925;"MT";"Sorriso";814;300;510;880;"De 50 a 100 mil"
2516201;"PB";"Sousa";388;128;244;437;"De 50 a 100 mil"
2614501;"PE";"Surubim";330;128;217;383;"De 50 a 100 mil"
1304062;"AM";"Tabatinga";270;67;135;265;"De 50 a 100 mil"
1507953;"PA";"Tailândia";262;109;178;300;"De 50 a 100 mil"
5107958;"MT";"Tangará da Serra";711;255;450;750;"De 50 a 100 mil"
4321204;"RS";"Taquara";738;300;510;800;"De 50 a 100 mil"
3553708;"SP";"Taquaritinga";653;276;480;733;"De 50 a 100 mil"
2313302;"CE";"Tauá";265;75;157;306;"De 50 a 100 mil"
1304203;"AM";"Tefé";319;94;175;336;"De 50 a 100 mil"
4127106;"PR";"Telêmaco Borba";622;250;439;725;"De 50 a 100 mil"
2313401;"CE";"Tianguá";282;92;164;302;"De 50 a 100 mil"
2615300;"PE";"Timbaúba";307;108;191;340;"De 50 a 100 mil"
3168705;"MG";"Timóteo";672;255;470;768;"De 50 a 100 mil"
1508001;"PA";"Tomé-Açu";330;104;180;325;"De 50 a 100 mil"
2313500;"CE";"Trairi";198;50;122;248;"De 50 a 100 mil"
3169307;"MG";"Três Corações";607;219;370;634;"De 50 a 100 mil"
3169406;"MG";"Três Pontas";553;239;375;570;"De 50 a 100 mil"
3306008;"RJ";"Três Rios";622;242;400;667;"De 50 a 100 mil"
4218707;"SC";"Tubarão";893;403;625;1000;"De 50 a 100 mil"
2931905;"BA";"Tucano";234;63;142;262;"De 50 a 100 mil"
1508100;"PA";"Tucuruí";442;138;255;484;"De 50 a 100 mil"
3555000;"SP";"Tupã";714;290;500;762;"De 50 a 100 mil"
2112506;"MA";"Tutóia";207;59;128;250;"De 50 a 100 mil"
3555406;"SP";"Ubatuba";594;228;389;650;"De 50 a 100 mil"
3170404;"MG";"Unaí";592;218;383;630;"De 50 a 100 mil"
4128203;"PR";"União da Vitória";596;242;406;680;"De 50 a 100 mil"
2709301;"AL";"União dos Palmares";272;101;170;328;"De 50 a 100 mil"
4322509;"RS";"Vacaria";681;255;470;750;"De 50 a 100 mil"
2932903;"BA";"Valença";351;100;200;383;"De 50 a 100 mil"
3306107;"RJ";"Valença";587;216;378;630;"De 50 a 100 mil"
4322608;"RS";"Venâncio Aires";658;310;510;748;"De 50 a 100 mil"
3205101;"ES";"Viana";469;213;360;567;"De 50 a 100 mil"
3171303;"MG";"Viçosa";761;253;430;785;"De 50 a 100 mil"
2314102;"CE";"Viçosa do Ceará";184;45;102;220;"De 50 a 100 mil"
1100304;"RO";"Vilhena";679;255;437;737;"De 50 a 100 mil"
3556701;"SP";"Vinhedo";1351;458;750;1460;"De 50 a 100 mil"
1508308;"PA";"Viseu";156;39;97;183;"De 50 a 100 mil"
3557105;"SP";"Votuporanga";822;368;564;900;"De 50 a 100 mil"
2114007;"MA";"Zé Doca";237;87;160;270;"De 50 a 100 mil"
1500107;"PA";"Abaetetuba";256;81;160;300;"De 100 a 500 mil"
2100055;"MA";"Açailândia";354;128;207;382;"De 100 a 500 mil"
5200258;"GO";"Águas Lindas de Goiás";384;184;300;480;"De 100 a 500 mil"
2900702;"BA";"Alagoinhas";478;152;280;510;"De 100 a 500 mil"
4100400;"PR";"Almirante Tamandaré";556;255;413;640;"De 100 a 500 mil"
4300604;"RS";"Alvorada";519;250;400;642;"De 100 a 500 mil"
3501608;"SP";"Americana";1013;453;700;1133;"De 100 a 500 mil"
