"Codigo";"UF";"Municipio";"Total";"Ate70R$";"Ate1/4";"Ate1/2";"Ate60%";"Classe"
4203808;"SC";"Canoinhas";5501;6,38;23,43;57,23;47,59;"De 50 a 100 mil"
1502202;"PA";"Capanema";5677;44,62;66,21;89,36;84,94;"De 50 a 100 mil"
1502301;"PA";"Capitão Poço";14475;38,71;66,29;87,81;83,75;"De 50 a 100 mil"
3113404;"MG";"Caratinga";9946;11,73;33,26;67,16;58,62;"De 50 a 100 mil"
4304705;"RS";"Carazinho";1085;6,73;11,98;35,85;29,31;"De 50 a 100 mil"
2604007;"PE";"Carpina";4613;20,03;46,04;79,45;71,3;"De 50 a 100 mil"
2907202;"BA";"Casa Nova";21432;35,42;54,24;80,65;73,45;"De 50 a 100 mil"
2303501;"CE";"Cascavel";19031;19,82;42,81;76,39;69,04;"De 50 a 100 mil"
4104907;"PR";"Castro";11416;5,9;23,44;56,43;47,42;"De 50 a 100 mil"
3115300;"MG";"Cataguases";2348;0,94;19,08;51,41;40,2;"De 50 a 100 mil"
5205109;"GO";"Catalão";3709;0,57;7,74;32,81;23,73;"De 50 a 100 mil"
2907509;"BA";"Catu";2795;22,15;44,58;75,74;67,19;"De 50 a 100 mil"
2402600;"RN";"Ceará-Mirim";6413;21,85;45,44;79,98;71,51;"De 50 a 100 mil"
2103208;"MA";"Chapadinha";24415;44,56;66,8;88,88;84,5;"De 50 a 100 mil"
4105508;"PR";"Cianorte";4357;0,16;4,02;24,65;18,02;"De 50 a 100 mil"
5205497;"GO";"Cidade Ocidental";1911;4,66;19,15;53,48;44,74;"De 50 a 100 mil"
1301209;"AM";"Coari";22031;37,06;68,05;90,13;86,01;"De 50 a 100 mil"
2908408;"BA";"Conceição do Coité";9465;26,89;51,97;79,15;73,09;"De 50 a 100 mil"
4204301;"SC";"Concórdia";2936;3,07;12,02;30,62;25,07;"De 50 a 100 mil"
2103604;"MA";"Coroatá";9954;50,47;70,44;91,07;86,1;"De 50 a 100 mil"
2702306;"AL";"Coruripe";2342;20,88;48,38;78,91;73,19;"De 50 a 100 mil"
3512803;"SP";"Cosmópolis";104;NA;NA;13,46;13,46;"De 50 a 100 mil"
2304103;"CE";"Crateús";16879;38,93;57,36;80,49;73,9;"De 50 a 100 mil"
4306106;"RS";"Cruz Alta";1926;4,36;14,23;37,75;28,97;"De 50 a 100 mil"
2909802;"BA";"Cruz das Almas";7122;19,45;37,69;70,18;61,74;"De 50 a 100 mil"
3513405;"SP";"Cruzeiro";420;4,05;29,29;62,38;52,62;"De 50 a 100 mil"
1200203;"AC";"Cruzeiro do Sul";17308;36,36;61,84;85,08;80,8;"De 50 a 100 mil"
3120904;"MG";"Curvelo";4827;3,98;22,02;57,07;47,67;"De 50 a 100 mil"
2910057;"BA";"Dias d'Ávila";1405;21,28;42,28;75,59;69,11;"De 50 a 100 mil"
1502939;"PA";"Dom Eliseu";9784;10,91;38,36;72,99;64,49;"De 50 a 100 mil"
3515103;"SP";"Embu-Guaçu";944;7,94;23,94;56,04;47,14;"De 50 a 100 mil"
4307005;"RS";"Erechim";1572;0,51;6,49;21,95;16,48;"De 50 a 100 mil"
2605202;"PE";"Escada";6737;16,27;47,83;84,24;76,5;"De 50 a 100 mil"
3124104;"MG";"Esmeraldas";5721;2,43;17,55;51,69;40,6;"De 50 a 100 mil"
2802106;"SE";"Estância";6211;25,92;51,97;82,51;76,82;"De 50 a 100 mil"
4307708;"RS";"Esteio";29;58,62;79,31;93,1;79,31;"De 50 a 100 mil"
2910701;"BA";"Euclides da Cunha";7096;46,24;67,8;89,09;83,44;"De 50 a 100 mil"
4307906;"RS";"Farroupilha";1200;0,33;2,25;13,17;9,75;"De 50 a 100 mil"
4107652;"PR";"Fazenda Rio Grande";238;NA;5,46;40,34;27,31;"De 50 a 100 mil"
3515509;"SP";"Fernandópolis";625;NA;3,52;25,76;18,88;"De 50 a 100 mil"
2203909;"PI";"Floriano";6467;27,69;49,2;78,34;71,64;"De 50 a 100 mil"
3126109;"MG";"Formiga";2727;3,7;15,44;41,03;29,63;"De 50 a 100 mil"
4108403;"PR";"Francisco Beltrão";4337;4,59;15,96;41,64;33,78;"De 50 a 100 mil"
3127107;"MG";"Frutal";4254;0,54;3,64;24,07;15,04;"De 50 a 100 mil"
4205902;"SC";"Gaspar";177;NA;NA;12,43;9,04;"De 50 a 100 mil"
2606200;"PE";"Goiana";6552;22,16;50,43;84,13;77,12;"De 50 a 100 mil"
5208608;"GO";"Goianésia";2600;1,92;13,54;47,19;33,23;"De 50 a 100 mil"
2104800;"MA";"Grajaú";12493;44,12;68,62;88,82;84,3;"De 50 a 100 mil"
2304707;"CE";"Granja";18894;56,43;72,8;90,55;86,79;"De 50 a 100 mil"
2606408;"PE";"Gravatá";7895;18,86;45,23;78,14;70,44;"De 50 a 100 mil"
4309308;"RS";"Guaíba";428;0,93;6,54;33,41;21,96;"De 50 a 100 mil"
2911709;"BA";"Guanambi";10537;22,19;41,27;71,79;64,21;"De 50 a 100 mil"
3301850;"RJ";"Guapimirim";1784;5,66;27,35;63,28;52,69;"De 50 a 100 mil"
2506301;"PB";"Guarabira";1143;29,48;48,64;79,35;67,72;"De 50 a 100 mil"
1709500;"TO";"Gurupi";2373;3,71;19,13;53,39;43,45;"De 50 a 100 mil"
2305233;"CE";"Horizonte";3240;12,93;37,41;74,85;65,09;"De 50 a 100 mil"
3519600;"SP";"Ibitinga";566;NA;6,89;34,45;24,73;"De 50 a 100 mil"
3519709;"SP";"Ibiúna";7603;4,25;18,89;51,15;40,97;"De 50 a 100 mil"
4207007;"SC";"Içara";1831;2,18;11,03;30,69;24,74;"De 50 a 100 mil"
2305407;"CE";"Icó";14510;40,3;58,56;83,49;77,67;"De 50 a 100 mil"
1503309;"PA";"Igarapé-Miri";29760;39,39;68,45;90,93;87,46;"De 50 a 100 mil"
2305506;"CE";"Iguatu";9747;26,21;45,95;74,58;67,15;"De 50 a 100 mil"
4310207;"RS";"Ijuí";2826;2,37;6,76;22,54;16,88;"De 50 a 100 mil"
4207502;"SC";"Indaial";262;0,76;2,67;14,89;6,11;"De 50 a 100 mil"
2914000;"BA";"Ipirá";20542;31,24;52,49;79,75;72,99;"De 50 a 100 mil"
1503457;"PA";"Ipixuna do Pará";15762;32,68;71,49;93,22;89,25;"De 50 a 100 mil"
2607208;"PE";"Ipojuca";9443;13,79;44,78;81,84;73,99;"De 50 a 100 mil"
4110706;"PR";"Irati";7353;3,67;13,15;41,4;31,32;"De 50 a 100 mil"
2914604;"BA";"Irecê";756;19,05;47,35;72,09;66,14;"De 50 a 100 mil"
2802908;"SE";"Itabaiana";5740;19,44;46,62;77;70,66;"De 50 a 100 mil"
2914703;"BA";"Itaberaba";6229;25,11;50,02;80,35;73,72;"De 50 a 100 mil"
1301902;"AM";"Itacoatiara";19493;31,79;58,4;84,03;79,02;"De 50 a 100 mil"
1503606;"PA";"Itaituba";16574;18,99;40,62;68,2;61,94;"De 50 a 100 mil"
3132404;"MG";"Itajubá";441;3,17;15,19;53,74;42,63;"De 50 a 100 mil"
2915601;"BA";"Itamaraju";6610;13,56;40,2;74,93;66,67;"De 50 a 100 mil"
3522109;"SP";"Itanhaém";767;15,51;39,77;67,93;60,5;"De 50 a 100 mil"
2105401;"MA";"Itapecuru Mirim";17051;47,77;68,87;89,48;85,38;"De 50 a 100 mil"
3302205;"RJ";"Itaperuna";4854;2,12;16,77;54,82;42,09;"De 50 a 100 mil"
2916401;"BA";"Itapetinga";876;4,91;23,74;67,92;57,53;"De 50 a 100 mil"
3522406;"SP";"Itapeva";5255;6,32;26,05;64,61;53,3;"De 50 a 100 mil"
3522604;"SP";"Itapira";197;NA;7,61;42,13;27,41;"De 50 a 100 mil"
3133808;"MG";"Itaúna";938;0,53;12,26;42,75;30,49;"De 50 a 100 mil"
3134202;"MG";"Ituiutaba";3446;1,28;8,39;36,04;25,89;"De 50 a 100 mil"
5211503;"GO";"Itumbiara";2346;0,34;6,56;35,81;22,93;"De 50 a 100 mil"
1503705;"PA";"Itupiranga";21882;33,74;58,52;83,99;78,67;"De 50 a 100 mil"
3524303;"SP";"Jaboticabal";716;2,79;7,54;31,84;24,44;"De 50 a 100 mil"
2917508;"BA";"Jacobina";7302;33,03;56,59;82,32;76,5;"De 50 a 100 mil"
1503804;"PA";"Jacundá";7365;18,74;48,64;77,8;72,48;"De 50 a 100 mil"
2917607;"BA";"Jaguaquara";9524;16,54;42,66;78,59;71,8;"De 50 a 100 mil"
3135100;"MG";"Janaúba";3694;8,55;31,59;70,82;61,04;"De 50 a 100 mil"
3135209;"MG";"Januária";12170;33,59;53,94;80,68;73,76;"De 50 a 100 mil"
3302270;"RJ";"Japeri";2121;11,13;31,54;66,53;56,81;"De 50 a 100 mil"
1100114;"RO";"Jaru";14309;8,46;26,54;57,43;49,15;"De 50 a 100 mil"
5211909;"GO";"Jataí";3991;1;5,06;28,06;18,74;"De 50 a 100 mil"
3136207;"MG";"João Monlevade";163;NA;26,38;55,21;47,24;"De 50 a 100 mil"
2803500;"SE";"Lagarto";13173;23,43;48,97;77,72;71,58;"De 50 a 100 mil"
3137601;"MG";"Lagoa Santa";595;2,18;19,66;49,24;40,5;"De 50 a 100 mil"
4209409;"SC";"Laguna";899;0,89;6,79;29,25;17,91;"De 50 a 100 mil"
4311403;"RS";"Lajeado";61;4,92;4,92;39,34;32,79;"De 50 a 100 mil"
3138203;"MG";"Lavras";2285;2,28;17,64;53,04;42,93;"De 50 a 100 mil"
3526704;"SP";"Leme";638;0,78;9,72;35,42;27,59;"De 50 a 100 mil"
3526803;"SP";"Lençóis Paulista";353;NA;3,4;26,63;14,45;"De 50 a 100 mil"
3138401;"MG";"Leopoldina";3175;1,67;25,86;61,8;49,98;"De 50 a 100 mil"
2608909;"PE";"Limoeiro";5974;19,8;44,44;77,49;69,92;"De 50 a 100 mil"
2307601;"CE";"Limoeiro do Norte";2992;13,1;29,68;67,41;56,58;"De 50 a 100 mil"
3527108;"SP";"Lins";464;NA;3,02;19,61;15,09;"De 50 a 100 mil"
3527207;"SP";"Lorena";788;4,95;25,25;64,47;58,5;"De 50 a 100 mil"
2919553;"BA";"Luís Eduardo Magalhães";1487;8,34;27,03;58,1;49,29;"De 50 a 100 mil"
2407104;"RN";"Macaíba";7001;18,81;43,05;77,86;69,85;"De 50 a 100 mil"
4210100;"SC";"Mafra";4505;4,91;16,03;39,05;31,41;"De 50 a 100 mil"
3528502;"SP";"Mairiporã";2591;1,85;19,45;62,83;52,61;"De 50 a 100 mil"
1302504;"AM";"Manacapuru";17719;31,91;57,99;81,41;76,42;"De 50 a 100 mil"
3139409;"MG";"Manhuaçu";8066;9,37;32,32;64,52;55,47;"De 50 a 100 mil"
3140001;"MG";"Mariana";2241;12,18;33,69;68,67;59,08;"De 50 a 100 mil"
3529302;"SP";"Matão";346;NA;3,18;28,32;19,36;"De 50 a 100 mil"
1302900;"AM";"Maués";23252;54,2;76,94;93,41;91,15;"De 50 a 100 mil"
5213103;"GO";"Mineiros";2412;1,04;5,97;29,68;18,99;"De 50 a 100 mil"
3530300;"SP";"Mirassol";814;0,61;3,81;22,97;14,74;"De 50 a 100 mil"
3530508;"SP";"Mococa";3035;0,46;9,42;43,89;35,65;"De 50 a 100 mil"
3530805;"SP";"Moji Mirim";2085;2,69;9,69;26,57;22,25;"De 50 a 100 mil"
1504703;"PA";"Moju";30930;29,8;57,31;84,78;79,86;"De 50 a 100 mil"
1504802;"PA";"Monte Alegre";19706;40,61;65,42;88,38;83,62;"De 50 a 100 mil"
2921500;"BA";"Monte Santo";31759;44,32;61,74;83,33;78,37;"De 50 a 100 mil"
4312401;"RS";"Montenegro";182;2,2;13,19;44,51;31,32;"De 50 a 100 mil"
2308708;"CE";"Morada Nova";13026;33,92;52,59;80,59;73,76;"De 50 a 100 mil"
2609402;"PE";"Moreno";6053;21,81;51,51;82,98;75,96;"De 50 a 100 mil"
4211306;"SC";"Navegantes";108;NA;17,59;40,74;37,04;"De 50 a 100 mil"
3144805;"MG";"Nova Lima";98;NA;4,08;54,08;43,88;"De 50 a 100 mil"
3533403;"SP";"Nova Odessa";145;NA;5,52;20;15,86;"De 50 a 100 mil"
3145208;"MG";"Nova Serrana";1048;0,57;13,17;35,02;25,48;"De 50 a 100 mil"
5215231;"GO";"Novo Gama";2923;3,63;22,37;56,62;47,45;"De 50 a 100 mil"
1505064;"PA";"Novo Repartimento";24429;31,9;56,27;82,25;76,39;"De 50 a 100 mil"
3533908;"SP";"Olímpia";1244;0,32;5,95;27,09;22,99;"De 50 a 100 mil"
1505304;"PA";"Oriximiná";18882;42,02;67,47;89,87;86,11;"De 50 a 100 mil"
2609907;"PE";"Ouricuri";19162;42,34;64,95;88,04;82,74;"De 50 a 100 mil"
3146107;"MG";"Ouro Preto";3466;9,75;33,93;68,38;58,14;"De 50 a 100 mil"
2309607;"CE";"Pacajus";9001;16,88;40,71;74,64;67,25;"De 50 a 100 mil"
2309706;"CE";"Pacatuba";785;17,83;37,83;79,75;71,59;"De 50 a 100 mil"
2610004;"PE";"Palmares";8437;30,48;61,33;88,6;82,8;"De 50 a 100 mil"
2706307;"AL";"Palmeira dos Índios";10627;34,05;56,87;82,89;76,5;"De 50 a 100 mil"
3147105;"MG";"Pará de Minas";1060;NA;4,62;34,06;23,96;"De 50 a 100 mil"
3147006;"MG";"Paracatu";5590;3,92;18,28;51,11;40,16;"De 50 a 100 mil"
1505502;"PA";"Paragominas";9423;16,79;41,92;76,53;68,28;"De 50 a 100 mil"
4118402;"PR";"Paranavaí";2276;0,79;3,73;28,56;21,7;"De 50 a 100 mil"
4314050;"RS";"Parobé";223;6,28;29,6;55,16;43,5;"De 50 a 100 mil"
4118501;"PR";"Pato Branco";1670;1,5;6,83;25,51;19,04;"De 50 a 100 mil"
3148103;"MG";"Patrocínio";6378;1,16;11,3;41,33;32,52;"De 50 a 100 mil"
2610608;"PE";"Paudalho";9062;15,99;40,43;78,65;69,91;"De 50 a 100 mil"
3536505;"SP";"Paulínia";613;0,49;10,93;35,24;29,85;"De 50 a 100 mil"
3149309;"MG";"Pedro Leopoldo";1248;2;13,38;44,95;34,86;"De 50 a 100 mil"
3537305;"SP";"Penápolis";1271;2,2;8,65;33,52;24,94;"De 50 a 100 mil"
2706703;"AL";"Penedo";1877;40,81;63,88;87,16;81,73;"De 50 a 100 mil"
3537602;"SP";"Peruíbe";220;22,27;39,55;76,82;65,91;"De 50 a 100 mil"
2610905;"PE";"Pesqueira";10892;36,76;59,9;83,37;77,75;"De 50 a 100 mil"
2208007;"PI";"Picos";2178;24,06;47,93;78,15;71,9;"De 50 a 100 mil"
3537800;"SP";"Piedade";4834;3,79;16,34;46,9;37,53;"De 50 a 100 mil"
2108603;"MA";"Pinheiro";22294;35,63;60,43;86,94;81,13;"De 50 a 100 mil"
3151206;"MG";"Pirapora";915;4,26;21,97;55,52;46,56;"De 50 a 100 mil"
4119509;"PR";"Piraquara";164;1,83;14,63;46,34;38,41;"De 50 a 100 mil"
3539301;"SP";"Pirassununga";2556;1,21;7,43;34,51;26,45;"De 50 a 100 mil"
2208403;"PI";"Piripiri";9717;32,56;50,08;78,95;72,57;"De 50 a 100 mil"
5217609;"GO";"Planaltina";5177;6,76;25,56;58,8;49,12;"De 50 a 100 mil"
5006606;"MS";"Ponta Porã";12119;17,29;39,93;71,67;64,51;"De 50 a 100 mil"
3152105;"MG";"Ponte Nova";3722;1,93;20,82;56,93;43,77;"De 50 a 100 mil"
1505809;"PA";"Portel";22853;55,68;79,37;93,75;90,99;"De 50 a 100 mil"
3540705;"SP";"Porto Ferreira";202;NA;6,44;37,13;29,21;"De 50 a 100 mil"
5107040;"MT";"Primavera do Leste";1001;0,8;8,79;26,97;19,38;"De 50 a 100 mil"
2311306;"CE";"Quixadá";16459;37,2;59,63;84,28;78,76;"De 50 a 100 mil"
2311405;"CE";"Quixeramobim";13673;33,45;55,93;82,59;76,46;"De 50 a 100 mil"
1506138;"PA";"Redenção";10719;8,6;25,45;63,27;52,94;"De 50 a 100 mil"
3542602;"SP";"Registro";1887;7,26;31,85;68,47;58,82;"De 50 a 100 mil"
3304300;"RJ";"Rio Bonito";3086;5,22;24,66;61,73;50;"De 50 a 100 mil"
4214805;"SC";"Rio do Sul";383;NA;4,7;22,19;14,62;"De 50 a 100 mil"
2707701;"AL";"Rio Largo";2868;15,86;45,75;81,97;73,33;"De 50 a 100 mil"
4122404;"PR";"Rolândia";2441;0,74;6,6;31,42;23,15;"De 50 a 100 mil"
1100288;"RO";"Rolim de Moura";7931;6,53;21,16;53,13;43,47;"De 50 a 100 mil"
2311801;"CE";"Russas";10521;16,09;36,06;70,83;62,48;"De 50 a 100 mil"
2612208;"PE";"Salgueiro";4504;35,88;56,55;82,55;77,18;"De 50 a 100 mil"
2612505;"PE";"Santa Cruz do Capibaribe";2354;8,37;24,98;64,7;54,21;"De 50 a 100 mil"
2109908;"MA";"Santa Inês";1584;24,49;50,95;81;73,3;"De 50 a 100 mil"
3546801;"SP";"Santa Isabel";1217;4,11;20,54;54,81;44,62;"De 50 a 100 mil"
1506500;"PA";"Santa Isabel do Pará";9113;11,9;36,94;74,06;65,96;"De 50 a 100 mil"
2110005;"MA";"Santa Luzia";17132;40,95;64,03;88,54;83,54;"De 50 a 100 mil"
4317202;"RS";"Santa Rosa";865;1,62;4,86;23,01;18,15;"De 50 a 100 mil"
1506708;"PA";"Santana do Araguaia";19081;7,43;30,38;74,46;66,17;"De 50 a 100 mil"
4317103;"RS";"Sant'Ana do Livramento";3284;14,52;35,54;61,97;55,09;"De 50 a 100 mil"
2928604;"BA";"Santo Amaro";6104;22,43;47,71;79,37;71,56;"De 50 a 100 mil"
4317509;"RS";"Santo Ângelo";813;5,17;14,02;37,27;30,63;"De 50 a 100 mil"
2928703;"BA";"Santo Antônio de Jesus";10725;21,47;43,29;74,31;66,84;"De 50 a 100 mil"
5219753;"GO";"Santo Antônio do Descoberto";5732;5,39;22,91;60,36;50,91;"De 50 a 100 mil"
4215802;"SC";"São Bento do Sul";221;1,36;9,95;39,37;29,86;"De 50 a 100 mil"
2613008;"PE";"São Bento do Una";16826;27,23;51,94;79,82;73,64;"De 50 a 100 mil"
4318002;"RS";"São Borja";3892;3,6;16,98;56,65;45,86;"De 50 a 100 mil"
2806701;"SE";"São Cristóvão";6078;20,81;46,1;78,99;71,88;"De 50 a 100 mil"
1507300;"PA";"São Félix do Xingu";35355;9,82;33,38;68,8;60,6;"De 50 a 100 mil"
3161106;"MG";"São Francisco";13380;25,95;50,84;79,07;72,62;"De 50 a 100 mil"
4318309;"RS";"São Gabriel";4727;9,46;25,03;59,09;48,83;"De 50 a 100 mil"
2412005;"RN";"São Gonçalo do Amarante";2159;14,36;36,41;73,74;63,18;"De 50 a 100 mil"
3549102;"SP";"São João da Boa Vista";1431;0,21;10,48;38,16;30,05;"De 50 a 100 mil"
3162500;"MG";"São João del Rei";1841;1,96;22,71;51,49;41,23;"De 50 a 100 mil"
3549706;"SP";"São José do Rio Pardo";2278;0,66;12,95;42,67;34,68;"De 50 a 100 mil"
1507607;"PA";"São Miguel do Guamá";19245;27,64;56,08;84,93;79,33;"De 50 a 100 mil"
2708600;"AL";"São Miguel dos Campos";1563;17,34;53,42;84,13;77,54;"De 50 a 100 mil"
3305208;"RJ";"São Pedro da Aldeia";1714;10,04;28,06;61,84;53,5;"De 50 a 100 mil"
3550605;"SP";"São Roque";1905;1,1;8,29;30,24;23,78;"De 50 a 100 mil"
3550704;"SP";"São Sebastião";123;13,82;39,02;59,35;56,1;"De 50 a 100 mil"
3164704;"MG";"São Sebastião do Paraíso";1356;NA;10,99;40,71;32,82;"De 50 a 100 mil"
2515302;"PB";"Sapé";7929;20,75;49,59;82,48;74,91;"De 50 a 100 mil"
4319901;"RS";"Sapiranga";314;8,6;20,06;30,57;27,71;"De 50 a 100 mil"
3305505;"RJ";"Saquarema";2951;6,44;21,72;57,61;47,81;"De 50 a 100 mil"
4126256;"PR";"Sarandi";672;0,6;11,46;41,67;29,46;"De 50 a 100 mil"
5220454;"GO";"Senador Canedo";699;4,86;14,16;45,49;36,48;"De 50 a 100 mil"
2930105;"BA";"Senhor do Bonfim";5364;38,93;60,03;84,3;78,32;"De 50 a 100 mil"
3305554;"RJ";"Seropédica";1888;5,46;19,92;48,36;40,89;"De 50 a 100 mil"
2613909;"PE";"Serra Talhada";16046;37,32;57,72;81,53;75,69;"De 50 a 100 mil"
2930501;"BA";"Serrinha";8569;32,36;56,32;85,05;77,9;"De 50 a 100 mil"
5107925;"MT";"Sorriso";4629;1,32;6,48;24,2;17,67;"De 50 a 100 mil"
2516201;"PB";"Sousa";5589;20,27;41,94;73,68;65,83;"De 50 a 100 mil"
2614501;"PE";"Surubim";7665;22,36;46,81;77,52;69,28;"De 50 a 100 mil"
1304062;"AM";"Tabatinga";11500;49,62;75,51;92;90,06;"De 50 a 100 mil"
1507953;"PA";"Tailândia";8052;19,66;51,18;83,79;78,79;"De 50 a 100 mil"
5107958;"MT";"Tangará da Serra";4560;9,58;24,69;51,93;43,9;"De 50 a 100 mil"
4321204;"RS";"Taquara";731;7,66;17,51;41,31;33,65;"De 50 a 100 mil"
3553708;"SP";"Taquaritinga";1910;1,26;6,65;26,39;19,95;"De 50 a 100 mil"
2313302;"CE";"Tauá";11651;37,97;59,66;82,12;75,98;"De 50 a 100 mil"
1304203;"AM";"Tefé";8701;34,08;62,45;87,5;82,9;"De 50 a 100 mil"
4127106;"PR";"Telêmaco Borba";114;NA;36,84;54,39;47,37;"De 50 a 100 mil"
2313401;"CE";"Tianguá";10644;29,92;58,05;85,57;80,43;"De 50 a 100 mil"
2615300;"PE";"Timbaúba";3876;20,61;54,51;85,89;79,26;"De 50 a 100 mil"
3168705;"MG";"Timóteo";474;12,87;33,33;67,09;61,81;"De 50 a 100 mil"
1508001;"PA";"Tomé-Açu";17428;18,85;45,95;78,93;72,19;"De 50 a 100 mil"
2313500;"CE";"Trairi";27374;43,27;62,01;85,71;80,46;"De 50 a 100 mil"
3169307;"MG";"Três Corações";3124;0,93;18,37;57,49;47,34;"De 50 a 100 mil"
3169406;"MG";"Três Pontas";5919;0,47;15,44;49,03;38,1;"De 50 a 100 mil"
3306008;"RJ";"Três Rios";1138;2,9;21,35;59,75;49,38;"De 50 a 100 mil"
4218707;"SC";"Tubarão";254;2,76;6,69;32,28;22,83;"De 50 a 100 mil"
2931905;"BA";"Tucano";9440;40,19;59,93;84,6;79,01;"De 50 a 100 mil"
1508100;"PA";"Tucuruí";5021;27,7;54,85;81,46;76,14;"De 50 a 100 mil"
3555000;"SP";"Tupã";1108;2,62;7,49;32,22;26,71;"De 50 a 100 mil"
2112506;"MA";"Tutóia";20126;35,72;56,49;84,75;78,93;"De 50 a 100 mil"
3555406;"SP";"Ubatuba";161;4,97;16,15;64,6;54,04;"De 50 a 100 mil"
3170404;"MG";"Unaí";8685;6,59;20,17;51,1;41,2;"De 50 a 100 mil"
4128203;"PR";"União da Vitória";1967;6,05;18,96;49,77;40,06;"De 50 a 100 mil"
2709301;"AL";"União dos Palmares";9085;30,57;58,18;85,55;79,82;"De 50 a 100 mil"
4322509;"RS";"Vacaria";1278;2,35;15,96;46,17;36,15;"De 50 a 100 mil"
2932903;"BA";"Valença";20081;34,82;59,19;84,17;79,39;"De 50 a 100 mil"
3306107;"RJ";"Valença";2861;2,41;24,22;59,84;49,95;"De 50 a 100 mil"
4322608;"RS";"Venâncio Aires";3206;7,64;16,91;38,74;33,87;"De 50 a 100 mil"
3205101;"ES";"Viana";1798;4,56;23,97;55,17;45,16;"De 50 a 100 mil"
3171303;"MG";"Viçosa";2301;4,17;18,73;54,63;43,89;"De 50 a 100 mil"
2314102;"CE";"Viçosa do Ceará";27980;45,27;64,6;86,03;81,25;"De 50 a 100 mil"
1100304;"RO";"Vilhena";2785;8,58;26,86;57,38;48,15;"De 50 a 100 mil"
3556701;"SP";"Vinhedo";229;2,18;17,47;42,79;37,55;"De 50 a 100 mil"
1508308;"PA";"Viseu";23400;49,03;71,68;91,03;87,35;"De 50 a 100 mil"
3557105;"SP";"Votuporanga";1683;0,83;3,51;21,81;15,81;"De 50 a 100 mil"
2114007;"MA";"Zé Doca";13035;29,35;58,34;86,89;81,37;"De 50 a 100 mil"
1500107;"PA";"Abaetetuba";49243;37,54;62,76;88,29;83,34;"De 100 a 500 mil"
2100055;"MA";"Açailândia";7136;16,38;37,92;71,37;63,21;"De 100 a 500 mil"
5200258;"GO";"Águas Lindas de Goiás";4682;6,45;23,43;58,09;47,35;"De 100 a 500 mil"
2900702;"BA";"Alagoinhas";5772;20,37;44,23;78,86;71,38;"De 100 a 500 mil"
4100400;"PR";"Almirante Tamandaré";583;10,98;29,67;59,52;51,63;"De 100 a 500 mil"
4300604;"RS";"Alvorada";274;17,88;49,27;74,82;70,44;"De 100 a 500 mil"
3501608;"SP";"Americana";78;NA;8,97;46,15;25,64;"De 100 a 500 mil"
1500800;"PA";"Ananindeua";6750;14,44;41,1;76,34;69,45;"De 100 a 500 mil"
5201108;"GO";"Anápolis";4613;2,97;18,14;48,95;38,76;"De 100 a 500 mil"
3300100;"RJ";"Angra dos Reis";712;9,97;30,48;60,96;54,35;"De 100 a 500 mil"
5201405;"GO";"Aparecida de Goiânia";1702;4,99;21,33;50,06;41,01;"De 100 a 500 mil"
4101408;"PR";"Apucarana";3597;2,72;10,84;35,56;27,83;"De 100 a 500 mil"
3502804;"SP";"Araçatuba";1032;6,2;16,18;37,6;32,36;"De 100 a 500 mil"
1702109;"TO";"Araguaína";6594;7,14;29,98;64,92;54,23;"De 100 a 500 mil"
3103504;"MG";"Araguari";5839;1,13;6,75;33,29;23,05;"De 100 a 500 mil"
2700300;"AL";"Arapiraca";8094;30,96;53,79;83,36;76,09;"De 100 a 500 mil"
4101507;"PR";"Arapongas";2339;0,73;7,48;31,21;24,75;"De 100 a 500 mil"
3503208;"SP";"Araraquara";1016;3,05;15,75;48,13;36,71;"De 100 a 500 mil"
3503307;"SP";"Araras";664;NA;4,22;29,07;23,34;"De 100 a 500 mil"
3300209;"RJ";"Araruama";3346;5,71;27,44;63,39;53,86;"De 100 a 500 mil"
4101804;"PR";"Araucária";404;2,48;9,41;38,61;25,99;"De 100 a 500 mil"
3504107;"SP";"Atibaia";1135;0,44;7,67;40,53;33,48;"De 100 a 500 mil"
2101202;"MA";"Bacabal";11351;29,42;54,76;83,79;77,61;"De 100 a 500 mil"
4301602;"RS";"Bagé";1672;2,27;11,06;35,89;27,93;"De 100 a 500 mil"
4202008;"SC";"Balneário Camboriú";5;NA;NA;60;0;"De 100 a 500 mil"
3105608;"MG";"Barbacena";6252;4,99;25,83;58,93;49,84;"De 100 a 500 mil"
3300407;"RJ";"Barra Mansa";1162;3,87;23,67;63,34;54,82;"De 100 a 500 mil"
2903201;"BA";"Barreiras";8386;17,98;40,94;73,23;66,12;"De 100 a 500 mil"
3505500;"SP";"Barretos";2620;0,84;6,98;30,11;23,21;"De 100 a 500 mil"
3505708;"SP";"Barueri";69;7,25;28,99;50,72;46,38;"De 100 a 500 mil"
3506003;"SP";"Bauru";837;0,6;9,2;40,98;32,14;"De 100 a 500 mil"
3300456;"RJ";"Belford Roxo";11843;6,9;25,02;61,2;50,54;"De 100 a 500 mil"
4302105;"RS";"Bento Gonçalves";691;1,01;3,33;15,63;11,43;"De 100 a 500 mil"
3106705;"MG";"Betim";1594;4,71;19,01;51,63;39,27;"De 100 a 500 mil"
3506508;"SP";"Birigui";1730;0,17;4,16;22,89;17,86;"De 100 a 500 mil"
4202404;"SC";"Blumenau";242;1,24;1,24;21,9;13,22;"De 100 a 500 mil"
