"Codigo";"UF";"Municipio";"Total";"Adequado";"Semi-Adequado";"Inadequado";"Classe"
2113009;"MA";"Vitorino Freire";8232;3,05;65,94;31,01;"De 20 a 50 mil"
2933505;"BA";"Wenceslau Guimarães";6021;23,72;31,17;45,11;"De 20 a 50 mil"
4219507;"SC";"Xanxerê";13710;32,61;60,05;7,34;"De 20 a 50 mil"
4219705;"SC";"Xaxim";8066;43,8;45,6;10,6;"De 20 a 50 mil"
1508407;"PA";"Xinguara";11438;1,49;82,39;16,12;"De 20 a 50 mil"
2933604;"BA";"Xique-Xique";11618;32,35;52,23;15,42;"De 20 a 50 mil"
2600054;"PE";"Abreu e Lima";28138;43,32;53,43;3,26;"De 50 a 100 mil"
1500206;"PA";"Acará";11715;1,79;38,19;60,02;"De 50 a 100 mil"
2300200;"CE";"Acaraú";14652;10,13;61,71;28,16;"De 50 a 100 mil"
2300309;"CE";"Acopiara";15025;18,56;40,41;41,04;"De 50 a 100 mil"
2400208;"RN";"Açu";14846;10,72;83,58;5,71;"De 50 a 100 mil"
4300406;"RS";"Alegrete";25921;70,68;22,95;6,37;"De 50 a 100 mil"
1500404;"PA";"Alenquer";12106;9,71;45,5;44,79;"De 50 a 100 mil"
3101607;"MG";"Alfenas";23206;93,3;4,21;2,5;"De 50 a 100 mil"
1500602;"PA";"Altamira";26427;3,38;79;17,62;"De 50 a 100 mil"
3501905;"SP";"Amparo";20546;83,29;15,6;1,11;"De 50 a 100 mil"
3502101;"SP";"Andradina";18080;88,5;8,05;3,45;"De 50 a 100 mil"
2301000;"CE";"Aquiraz";19671;12,02;68,61;19,37;"De 50 a 100 mil"
2301109;"CE";"Aracati";19772;4,08;77,92;18;"De 50 a 100 mil"
2902104;"BA";"Araci";13612;28,17;29,32;42,51;"De 50 a 100 mil"
3200607;"ES";"Aracruz";23806;77,43;18,38;4,2;"De 50 a 100 mil"
4201406;"SC";"Araranguá";19773;50,26;47,28;2,46;"De 50 a 100 mil"
2601102;"PE";"Araripina";20609;40,02;28,7;31,28;"De 50 a 100 mil"
3104007;"MG";"Araxá";29287;95,64;2,97;1,39;"De 50 a 100 mil"
2601201;"PE";"Arcoverde";20150;80,62;14,37;5,01;"De 50 a 100 mil"
1100023;"RO";"Ariquemes";27166;4,49;81,05;14,46;"De 50 a 100 mil"
3503901;"SP";"Arujá";21436;81,56;18,32;0,12;"De 50 a 100 mil"
3504008;"SP";"Assis";31111;96,33;2,92;0,76;"De 50 a 100 mil"
3504503;"SP";"Avaré";26241;93,3;5,26;1,44;"De 50 a 100 mil"
2101400;"MA";"Balsas";21277;13,01;74,49;12,5;"De 50 a 100 mil"
2301901;"CE";"Barbalha";14682;15,85;70;14,15;"De 50 a 100 mil"
1501303;"PA";"Barcarena";24844;15,65;69,38;14,97;"De 50 a 100 mil"
2101608;"MA";"Barra do Corda";21633;8,6;68,81;22,59;"De 50 a 100 mil"
5101803;"MT";"Barra do Garças";17780;54,08;39,07;6,85;"De 50 a 100 mil"
3300308;"RJ";"Barra do Piraí";30758;64,34;34,5;1,16;"De 50 a 100 mil"
2101707;"MA";"Barreirinhas";12133;8,23;39,64;52,14;"De 50 a 100 mil"
3505906;"SP";"Batatais";17740;95,41;3,1;1,49;"De 50 a 100 mil"
2501807;"PB";"Bayeux";27934;42,13;57,27;0,59;"De 50 a 100 mil"
3506102;"SP";"Bebedouro";23709;95,38;2,05;2,57;"De 50 a 100 mil"
2601706;"PE";"Belo Jardim";22192;70,32;20,66;9,02;"De 50 a 100 mil"
1501501;"PA";"Benevides";13665;11,29;79,95;8,76;"De 50 a 100 mil"
2601904;"PE";"Bezerros";19286;66,41;24,43;9,16;"De 50 a 100 mil"
4202305;"SC";"Biguaçu";18037;71,31;28,36;0,33;"De 50 a 100 mil"
2302404;"CE";"Boa Viagem";15152;32,94;43,51;23,55;"De 50 a 100 mil"
2903904;"BA";"Bom Jesus da Lapa";16344;30,02;50,7;19,28;"De 50 a 100 mil"
1501782;"PA";"Breu Branco";12226;2,37;68,94;28,68;"De 50 a 100 mil"
1501808;"PA";"Breves";17500;5,19;49,89;44,93;"De 50 a 100 mil"
2904605;"BA";"Brumado";18506;60,53;18,82;20,66;"De 50 a 100 mil"
2602803;"PE";"Buíque";13121;25,47;24,59;49,94;"De 50 a 100 mil"
2102325;"MA";"Buriticupu";14973;3,08;71,7;25,22;"De 50 a 100 mil"
2503209;"PB";"Cabedelo";17110;50,98;48,36;0,65;"De 50 a 100 mil"
4203006;"SC";"Caçador";21962;66,21;29,23;4,56;"De 50 a 100 mil"
3508504;"SP";"Caçapava";24834;84,72;14,58;0,7;"De 50 a 100 mil"
5102504;"MT";"Cáceres";25306;48,89;39,55;11,56;"De 50 a 100 mil"
4303004;"RS";"Cachoeira do Sul";29374;36,31;56,75;6,94;"De 50 a 100 mil"
3300803;"RJ";"Cachoeiras de Macacu";17838;54,8;39,54;5,66;"De 50 a 100 mil"
1100049;"RO";"Cacoal";24215;50,06;31,38;18,56;"De 50 a 100 mil"
2402006;"RN";"Caicó";18618;73,57;21,26;5,16;"De 50 a 100 mil"
3509007;"SP";"Caieiras";25411;89,66;10,27;0,07;"De 50 a 100 mil"
3509205;"SP";"Cajamar";19269;74,82;24,67;0,5;"De 50 a 100 mil"
2503704;"PB";"Cajazeiras";17279;54,5;28,38;17,12;"De 50 a 100 mil"
5204508;"GO";"Caldas Novas";23014;56,11;42,01;1,88;"De 50 a 100 mil"
4303509;"RS";"Camaquã";20758;73,56;18,6;7,84;"De 50 a 100 mil"
4103701;"PR";"Cambé";30370;76,69;21,13;2,18;"De 50 a 100 mil"
4203204;"SC";"Camboriú";18301;80,51;19,43;0,06;"De 50 a 100 mil"
2302602;"CE";"Camocim";15664;29,35;52,01;18,64;"De 50 a 100 mil"
2701407;"AL";"Campo Alegre";10919;12,97;84,89;2,14;"De 50 a 100 mil"
3111200;"MG";"Campo Belo";17166;92,57;4,42;3,01;"De 50 a 100 mil"
4303905;"RS";"Campo Bom";19996;71,4;28,49;0,11;"De 50 a 100 mil"
2906006;"BA";"Campo Formoso";17999;9,16;61,35;29,49;"De 50 a 100 mil"
3509601;"SP";"Campo Limpo Paulista";21958;73,68;26,15;0,17;"De 50 a 100 mil"
4104303;"PR";"Campo Mourão";28185;74,52;22,98;2,5;"De 50 a 100 mil"
2906501;"BA";"Candeias";24892;66,58;31,21;2,21;"De 50 a 100 mil"
4304507;"RS";"Canguçu";17565;34,89;16,56;48,55;"De 50 a 100 mil"
2302800;"CE";"Canindé";19950;23,77;47,97;28,25;"De 50 a 100 mil"
4203808;"SC";"Canoinhas";16184;56,1;33,4;10,49;"De 50 a 100 mil"
1502202;"PA";"Capanema";16862;10,46;80,36;9,17;"De 50 a 100 mil"
1502301;"PA";"Capitão Poço";12955;1,34;70,88;27,79;"De 50 a 100 mil"
3113404;"MG";"Caratinga";26659;65,24;22,38;12,38;"De 50 a 100 mil"
4304705;"RS";"Carazinho";20161;46,6;51,66;1,73;"De 50 a 100 mil"
2604007;"PE";"Carpina";21438;12,55;81,1;6,35;"De 50 a 100 mil"
2907202;"BA";"Casa Nova";17074;34,96;27,5;37,54;"De 50 a 100 mil"
2303501;"CE";"Cascavel";18793;9,55;61,32;29,13;"De 50 a 100 mil"
4104907;"PR";"Castro";19837;60,04;22,25;17,71;"De 50 a 100 mil"
3115300;"MG";"Cataguases";22986;84,99;11,73;3,28;"De 50 a 100 mil"
5205109;"GO";"Catalão";27922;53,42;41,76;4,82;"De 50 a 100 mil"
2907509;"BA";"Catu";15169;65,49;28,08;6,43;"De 50 a 100 mil"
2402600;"RN";"Ceará-Mirim";17289;39,38;50,32;10,31;"De 50 a 100 mil"
2103208;"MA";"Chapadinha";17647;10,21;50,83;38,96;"De 50 a 100 mil"
4105508;"PR";"Cianorte";22481;52,2;41,61;6,19;"De 50 a 100 mil"
5205497;"GO";"Cidade Ocidental";15862;52,81;43,47;3,71;"De 50 a 100 mil"
1301209;"AM";"Coari";15151;16,47;48,73;34,8;"De 50 a 100 mil"
2908408;"BA";"Conceição do Coité";18519;29,12;56,06;14,82;"De 50 a 100 mil"
4204301;"SC";"Concórdia";23024;73,3;22,55;4,15;"De 50 a 100 mil"
2103604;"MA";"Coroatá";15929;17,77;64,48;17,75;"De 50 a 100 mil"
2702306;"AL";"Coruripe";13416;14,88;80,27;4,85;"De 50 a 100 mil"
3512803;"SP";"Cosmópolis";17768;92,73;7,06;0,21;"De 50 a 100 mil"
2304103;"CE";"Crateús";21710;45,15;30,9;23,96;"De 50 a 100 mil"
4306106;"RS";"Cruz Alta";21283;36,9;59,96;3,14;"De 50 a 100 mil"
2909802;"BA";"Cruz das Almas";17226;16,57;71,46;11,97;"De 50 a 100 mil"
3513405;"SP";"Cruzeiro";23121;94,7;4,78;0,52;"De 50 a 100 mil"
1200203;"AC";"Cruzeiro do Sul";18581;9,32;67,15;23,52;"De 50 a 100 mil"
3120904;"MG";"Curvelo";22685;78,65;14,02;7,33;"De 50 a 100 mil"
2910057;"BA";"Dias d'Ávila";19888;55,01;42,51;2,48;"De 50 a 100 mil"
1502939;"PA";"Dom Eliseu";13001;6,65;73,98;19,38;"De 50 a 100 mil"
3515103;"SP";"Embu-Guaçu";18117;52;46,36;1,64;"De 50 a 100 mil"
4307005;"RS";"Erechim";33097;88,73;9,71;1,55;"De 50 a 100 mil"
2605202;"PE";"Escada";18124;32,18;57,17;10,65;"De 50 a 100 mil"
3124104;"MG";"Esmeraldas";17523;21,75;67,44;10,81;"De 50 a 100 mil"
2802106;"SE";"Estância";18209;13,14;76,64;10,22;"De 50 a 100 mil"
4307708;"RS";"Esteio";26387;84,71;15,26;0,03;"De 50 a 100 mil"
2910701;"BA";"Euclides da Cunha";15857;7,61;79,39;13;"De 50 a 100 mil"
4307906;"RS";"Farroupilha";20573;81,95;16,4;1,65;"De 50 a 100 mil"
4107652;"PR";"Fazenda Rio Grande";23736;75,58;24,09;0,34;"De 50 a 100 mil"
3515509;"SP";"Fernandópolis";21831;95,04;4,04;0,92;"De 50 a 100 mil"
2203909;"PI";"Floriano";16131;30,35;58,31;11,34;"De 50 a 100 mil"
3126109;"MG";"Formiga";21301;86,21;9,1;4,69;"De 50 a 100 mil"
4108403;"PR";"Francisco Beltrão";25704;64,25;30,36;5,39;"De 50 a 100 mil"
3127107;"MG";"Frutal";18004;82,06;9,74;8,2;"De 50 a 100 mil"
4205902;"SC";"Gaspar";17961;76,76;22,93;0,31;"De 50 a 100 mil"
2606200;"PE";"Goiana";21480;25,7;65,61;8,69;"De 50 a 100 mil"
5208608;"GO";"Goianésia";18060;45,49;49,51;5,01;"De 50 a 100 mil"
2104800;"MA";"Grajaú";14912;3,25;72,67;24,09;"De 50 a 100 mil"
2304707;"CE";"Granja";13199;4,25;55,91;39,84;"De 50 a 100 mil"
2606408;"PE";"Gravatá";23383;61,78;27,63;10,59;"De 50 a 100 mil"
4309308;"RS";"Guaíba";31242;82,62;16,85;0,54;"De 50 a 100 mil"
2911709;"BA";"Guanambi";22288;51,35;34,14;14,51;"De 50 a 100 mil"
3301850;"RJ";"Guapimirim";15741;43,08;53,41;3,51;"De 50 a 100 mil"
2506301;"PB";"Guarabira";16252;67,11;30,69;2,2;"De 50 a 100 mil"
1709500;"TO";"Gurupi";23242;38,56;58,01;3,43;"De 50 a 100 mil"
2305233;"CE";"Horizonte";15676;10,35;83,92;5,73;"De 50 a 100 mil"
3519600;"SP";"Ibitinga";16823;94,76;4,08;1,17;"De 50 a 100 mil"
3519709;"SP";"Ibiúna";21428;27,33;61,57;11,09;"De 50 a 100 mil"
4207007;"SC";"Içara";18507;61,85;35,2;2,95;"De 50 a 100 mil"
2305407;"CE";"Icó";18235;30,56;47,25;22,19;"De 50 a 100 mil"
1503309;"PA";"Igarapé-Miri";12001;0,87;46,02;53,11;"De 50 a 100 mil"
2305506;"CE";"Iguatu";28784;26,13;63,45;10,43;"De 50 a 100 mil"
4310207;"RS";"Ijuí";26781;56,79;39,56;3,65;"De 50 a 100 mil"
4207502;"SC";"Indaial";17360;81,41;18,13;0,47;"De 50 a 100 mil"
2914000;"BA";"Ipirá";17055;46,77;19,58;33,65;"De 50 a 100 mil"
1503457;"PA";"Ipixuna do Pará";11382;16,77;48,23;35;"De 50 a 100 mil"
2607208;"PE";"Ipojuca";22016;36,78;51,66;11,56;"De 50 a 100 mil"
4110706;"PR";"Irati";17616;70,32;16,52;13,16;"De 50 a 100 mil"
2914604;"BA";"Irecê";19622;28,68;70,01;1,31;"De 50 a 100 mil"
2802908;"SE";"Itabaiana";26003;56,34;37,01;6,65;"De 50 a 100 mil"
2914703;"BA";"Itaberaba";17743;65,05;24,35;10,6;"De 50 a 100 mil"
1301902;"AM";"Itacoatiara";19835;19,3;56,5;24,2;"De 50 a 100 mil"
1503606;"PA";"Itaituba";23581;2,55;77,78;19,67;"De 50 a 100 mil"
3132404;"MG";"Itajubá";27917;89,56;9,96;0,48;"De 50 a 100 mil"
2915601;"BA";"Itamaraju";18636;51,71;36,75;11,54;"De 50 a 100 mil"
3522109;"SP";"Itanhaém";28249;75,88;23,18;0,94;"De 50 a 100 mil"
2105401;"MA";"Itapecuru Mirim";15703;22,45;47,09;30,46;"De 50 a 100 mil"
3302205;"RJ";"Itaperuna";31838;83,98;10,91;5,12;"De 50 a 100 mil"
2916401;"BA";"Itapetinga";19294;90,28;8,19;1,53;"De 50 a 100 mil"
3522406;"SP";"Itapeva";26611;81,14;12,91;5,95;"De 50 a 100 mil"
3522604;"SP";"Itapira";21187;91,25;8,41;0,34;"De 50 a 100 mil"
3133808;"MG";"Itaúna";26669;94,62;4,24;1,15;"De 50 a 100 mil"
3134202;"MG";"Ituiutaba";32359;92,54;3,32;4,14;"De 50 a 100 mil"
5211503;"GO";"Itumbiara";30715;67,9;29,3;2,8;"De 50 a 100 mil"
1503705;"PA";"Itupiranga";12568;0,6;49,9;49,51;"De 50 a 100 mil"
3524303;"SP";"Jaboticabal";22698;96,38;2,67;0,95;"De 50 a 100 mil"
2917508;"BA";"Jacobina";24883;51,91;39,01;9,08;"De 50 a 100 mil"
1503804;"PA";"Jacundá";12576;4,83;78,34;16,83;"De 50 a 100 mil"
2917607;"BA";"Jaguaquara";14077;28,88;53,03;18,09;"De 50 a 100 mil"
3135100;"MG";"Janaúba";18386;15,96;78,17;5,87;"De 50 a 100 mil"
3135209;"MG";"Januária";17405;27,91;50,4;21,69;"De 50 a 100 mil"
3302270;"RJ";"Japeri";28409;55,85;41,69;2,46;"De 50 a 100 mil"
1100114;"RO";"Jaru";15910;1,68;70,97;27,35;"De 50 a 100 mil"
5211909;"GO";"Jataí";27661;61,26;33,7;5,04;"De 50 a 100 mil"
3136207;"MG";"João Monlevade";22152;91,67;8,11;0,23;"De 50 a 100 mil"
2803500;"SE";"Lagarto";27614;24,46;61,66;13,88;"De 50 a 100 mil"
3137601;"MG";"Lagoa Santa";15734;52,97;45,81;1,22;"De 50 a 100 mil"
4209409;"SC";"Laguna";17229;56,46;41,53;2,01;"De 50 a 100 mil"
4311403;"RS";"Lajeado";24962;76,53;23,38;0,08;"De 50 a 100 mil"
3138203;"MG";"Lavras";28978;92,57;4,78;2,65;"De 50 a 100 mil"
3526704;"SP";"Leme";27922;97,14;2,19;0,67;"De 50 a 100 mil"
3526803;"SP";"Lençóis Paulista";18153;96,92;2,47;0,61;"De 50 a 100 mil"
3138401;"MG";"Leopoldina";16495;82,99;10,94;6,07;"De 50 a 100 mil"
2608909;"PE";"Limoeiro";16402;38,01;50,75;11,24;"De 50 a 100 mil"
2307601;"CE";"Limoeiro do Norte";17143;18,85;75,49;5,66;"De 50 a 100 mil"
3527108;"SP";"Lins";22858;97,43;1,93;0,64;"De 50 a 100 mil"
3527207;"SP";"Lorena";25074;95,23;3,82;0,95;"De 50 a 100 mil"
2919553;"BA";"Luís Eduardo Magalhães";17769;16,17;81,33;2,5;"De 50 a 100 mil"
2407104;"RN";"Macaíba";19463;16,15;73,41;10,44;"De 50 a 100 mil"
4210100;"SC";"Mafra";16546;64,08;27,31;8,61;"De 50 a 100 mil"
3528502;"SP";"Mairiporã";23211;55,74;40,77;3,49;"De 50 a 100 mil"
1302504;"AM";"Manacapuru";18165;16,3;59,96;23,74;"De 50 a 100 mil"
3139409;"MG";"Manhuaçu";24186;69,13;21,06;9,81;"De 50 a 100 mil"
3140001;"MG";"Mariana";15868;73,53;22,22;4,25;"De 50 a 100 mil"
3529302;"SP";"Matão";23708;97,32;2,22;0,46;"De 50 a 100 mil"
1302900;"AM";"Maués";10004;28,49;24,34;47,17;"De 50 a 100 mil"
5213103;"GO";"Mineiros";15933;84,4;9,54;6,06;"De 50 a 100 mil"
3530300;"SP";"Mirassol";17460;94,48;4,04;1,48;"De 50 a 100 mil"
3530508;"SP";"Mococa";20293;90,52;5,24;4,24;"De 50 a 100 mil"
3530805;"SP";"Moji Mirim";27038;92,94;4,75;2,32;"De 50 a 100 mil"
1504703;"PA";"Moju";15538;1,9;49,91;48,19;"De 50 a 100 mil"
1504802;"PA";"Monte Alegre";13725;8,16;51,99;39,85;"De 50 a 100 mil"
2921500;"BA";"Monte Santo";14487;8,93;28,14;62,93;"De 50 a 100 mil"
4312401;"RS";"Montenegro";19940;74,38;25,27;0,35;"De 50 a 100 mil"
2308708;"CE";"Morada Nova";18225;7,79;71,44;20,77;"De 50 a 100 mil"
2609402;"PE";"Moreno";16453;43,92;45,46;10,62;"De 50 a 100 mil"
4211306;"SC";"Navegantes";18566;84,28;15,55;0,17;"De 50 a 100 mil"
3144805;"MG";"Nova Lima";24203;87,68;12,2;0,12;"De 50 a 100 mil"
3533403;"SP";"Nova Odessa";15815;95,58;4,17;0,25;"De 50 a 100 mil"
3145208;"MG";"Nova Serrana";21892;90,42;7,95;1,63;"De 50 a 100 mil"
5215231;"GO";"Novo Gama";26513;36,42;60,18;3,4;"De 50 a 100 mil"
1505064;"PA";"Novo Repartimento";15139;2,74;51,47;45,79;"De 50 a 100 mil"
3533908;"SP";"Olímpia";15985;89,13;8,3;2,57;"De 50 a 100 mil"
1505304;"PA";"Oriximiná";13673;28,49;38,55;32,96;"De 50 a 100 mil"
2609907;"PE";"Ouricuri";16553;41,2;27,55;31,25;"De 50 a 100 mil"
3146107;"MG";"Ouro Preto";20335;71,96;23,14;4,9;"De 50 a 100 mil"
2309607;"CE";"Pacajus";17587;5,5;79,38;15,12;"De 50 a 100 mil"
2309706;"CE";"Pacatuba";18713;73,73;24,9;1,37;"De 50 a 100 mil"
2610004;"PE";"Palmares";15396;54,83;30,53;14,63;"De 50 a 100 mil"
2706307;"AL";"Palmeira dos Índios";20429;9,64;74,43;15,93;"De 50 a 100 mil"
3147105;"MG";"Pará de Minas";25480;91,22;7,39;1,39;"De 50 a 100 mil"
3147006;"MG";"Paracatu";23811;72,31;20,39;7,3;"De 50 a 100 mil"
1505502;"PA";"Paragominas";24967;7,21;82,73;10,06;"De 50 a 100 mil"
4118402;"PR";"Paranavaí";26317;77,25;20,03;2,72;"De 50 a 100 mil"
4314050;"RS";"Parobé";16807;41,66;57,85;0,49;"De 50 a 100 mil"
4118501;"PR";"Pato Branco";23410;87,66;9,84;2,5;"De 50 a 100 mil"
3148103;"MG";"Patrocínio";25381;81,77;10,04;8,18;"De 50 a 100 mil"
2610608;"PE";"Paudalho";14176;21,02;60,82;18,16;"De 50 a 100 mil"
3536505;"SP";"Paulínia";24244;93,57;5,75;0,68;"De 50 a 100 mil"
3149309;"MG";"Pedro Leopoldo";17510;66,29;31,61;2,1;"De 50 a 100 mil"
3537305;"SP";"Penápolis";18907;94,94;2,98;2,07;"De 50 a 100 mil"
2706703;"AL";"Penedo";16362;28,58;67,77;3,65;"De 50 a 100 mil"
3537602;"SP";"Peruíbe";19273;75,7;23,85;0,45;"De 50 a 100 mil"
2610905;"PE";"Pesqueira";18414;51,96;31,58;16,47;"De 50 a 100 mil"
2208007;"PI";"Picos";21171;37,45;59,51;3,04;"De 50 a 100 mil"
3537800;"SP";"Piedade";15414;35,68;54,37;9,95;"De 50 a 100 mil"
2108603;"MA";"Pinheiro";19494;25,01;43,98;31,01;"De 50 a 100 mil"
3151206;"MG";"Pirapora";15108;18,67;79,44;1,89;"De 50 a 100 mil"
4119509;"PR";"Piraquara";26160;80,03;19,73;0,24;"De 50 a 100 mil"
3539301;"SP";"Pirassununga";22582;93,65;2,91;3,44;"De 50 a 100 mil"
2208403;"PI";"Piripiri";16990;13,93;69,58;16,49;"De 50 a 100 mil"
5217609;"GO";"Planaltina";22840;23,61;69,02;7,37;"De 50 a 100 mil"
5006606;"MS";"Ponta Porã";22347;18,59;65;16,4;"De 50 a 100 mil"
3152105;"MG";"Ponte Nova";17656;82,08;11,53;6,39;"De 50 a 100 mil"
1505809;"PA";"Portel";9606;4,31;45,8;49,89;"De 50 a 100 mil"
3540705;"SP";"Porto Ferreira";15865;97,09;2,5;0,4;"De 50 a 100 mil"
5107040;"MT";"Primavera do Leste";15771;30,4;67,34;2,26;"De 50 a 100 mil"
2311306;"CE";"Quixadá";22124;48,54;31,35;20,11;"De 50 a 100 mil"
2311405;"CE";"Quixeramobim";20476;37,66;42,45;19,89;"De 50 a 100 mil"
1506138;"PA";"Redenção";19881;2,04;82,9;15,06;"De 50 a 100 mil"
3542602;"SP";"Registro";16494;79,79;16,75;3,46;"De 50 a 100 mil"
3304300;"RJ";"Rio Bonito";17171;48,77;45,68;5,56;"De 50 a 100 mil"
4214805;"SC";"Rio do Sul";19952;76,18;23,21;0,61;"De 50 a 100 mil"
2707701;"AL";"Rio Largo";18444;27,91;68,07;4,02;"De 50 a 100 mil"
4122404;"PR";"Rolândia";18406;49,45;46,56;3,99;"De 50 a 100 mil"
1100288;"RO";"Rolim de Moura";15790;9,93;74,05;16,02;"De 50 a 100 mil"
2311801;"CE";"Russas";20411;26,36;58,8;14,84;"De 50 a 100 mil"
2612208;"PE";"Salgueiro";15028;61,71;30,09;8,2;"De 50 a 100 mil"
2612505;"PE";"Santa Cruz do Capibaribe";25933;72,82;24,34;2,84;"De 50 a 100 mil"
2109908;"MA";"Santa Inês";20262;32,79;64,94;2,27;"De 50 a 100 mil"
3546801;"SP";"Santa Isabel";15299;64,17;33,13;2,7;"De 50 a 100 mil"
1506500;"PA";"Santa Isabel do Pará";15251;6,67;76,45;16,88;"De 50 a 100 mil"
2110005;"MA";"Santa Luzia";17454;5,08;66,37;28,55;"De 50 a 100 mil"
4317202;"RS";"Santa Rosa";23356;37,85;60,88;1,27;"De 50 a 100 mil"
1506708;"PA";"Santana do Araguaia";13832;1,27;60,32;38,41;"De 50 a 100 mil"
4317103;"RS";"Sant'Ana do Livramento";27381;75,14;20,38;4,48;"De 50 a 100 mil"
2928604;"BA";"Santo Amaro";16997;53,47;34,74;11,8;"De 50 a 100 mil"
4317509;"RS";"Santo Ângelo";25734;29,47;69,37;1,16;"De 50 a 100 mil"
2928703;"BA";"Santo Antônio de Jesus";27427;62,64;25,97;11,39;"De 50 a 100 mil"
5219753;"GO";"Santo Antônio do Descoberto";17892;35,68;55,16;9,16;"De 50 a 100 mil"
4215802;"SC";"São Bento do Sul";23815;89,25;10,43;0,32;"De 50 a 100 mil"
2613008;"PE";"São Bento do Una";14659;40,37;27,43;32,2;"De 50 a 100 mil"
4318002;"RS";"São Borja";19594;55,7;37,45;6,85;"De 50 a 100 mil"
2806701;"SE";"São Cristóvão";22379;35,92;55,89;8,19;"De 50 a 100 mil"
1507300;"PA";"São Félix do Xingu";22357;1,53;54,64;43,83;"De 50 a 100 mil"
3161106;"MG";"São Francisco";13504;14,11;60,56;25,33;"De 50 a 100 mil"
4318309;"RS";"São Gabriel";19975;62,42;28,5;9,08;"De 50 a 100 mil"
2412005;"RN";"São Gonçalo do Amarante";24451;60,66;36,83;2,52;"De 50 a 100 mil"
3549102;"SP";"São João da Boa Vista";27581;94,23;4,24;1,53;"De 50 a 100 mil"
3162500;"MG";"São João del Rei";27313;81,23;16,68;2,09;"De 50 a 100 mil"
3549706;"SP";"São José do Rio Pardo";15885;87,68;8,3;4,02;"De 50 a 100 mil"
1507607;"PA";"São Miguel do Guamá";12641;3,66;60,69;35,65;"De 50 a 100 mil"
2708600;"AL";"São Miguel dos Campos";14022;62,47;34,77;2,76;"De 50 a 100 mil"
3305208;"RJ";"São Pedro da Aldeia";27743;76,22;21,84;1,95;"De 50 a 100 mil"
3550605;"SP";"São Roque";23754;64,99;32,93;2,08;"De 50 a 100 mil"
3550704;"SP";"São Sebastião";23603;64,21;35,6;0,19;"De 50 a 100 mil"
3164704;"MG";"São Sebastião do Paraíso";20736;92,06;5,91;2,04;"De 50 a 100 mil"
2515302;"PB";"Sapé";14025;21,5;61,45;17,05;"De 50 a 100 mil"
4319901;"RS";"Sapiranga";24487;56,87;42,72;0,42;"De 50 a 100 mil"
3305505;"RJ";"Saquarema";23103;25,41;70,57;4,02;"De 50 a 100 mil"
4126256;"PR";"Sarandi";25976;8,71;90,48;0,81;"De 50 a 100 mil"
5220454;"GO";"Senador Canedo";24260;20,99;78,13;0,88;"De 50 a 100 mil"
2930105;"BA";"Senhor do Bonfim";22072;53,42;39,34;7,24;"De 50 a 100 mil"
3305554;"RJ";"Seropédica";24256;61,95;35,56;2,49;"De 50 a 100 mil"
2613909;"PE";"Serra Talhada";23026;66,27;13,86;19,86;"De 50 a 100 mil"
2930501;"BA";"Serrinha";21765;46,15;42,65;11,2;"De 50 a 100 mil"
5107925;"MT";"Sorriso";19887;11,57;81,04;7,39;"De 50 a 100 mil"
2516201;"PB";"Sousa";18742;64,58;26,65;8,77;"De 50 a 100 mil"
2614501;"PE";"Surubim";17513;54,97;31,23;13,8;"De 50 a 100 mil"
1304062;"AM";"Tabatinga";10014;9,8;69,7;20,5;"De 50 a 100 mil"
1507953;"PA";"Tailândia";16511;4,07;83,28;12,65;"De 50 a 100 mil"
5107958;"MT";"Tangará da Serra";25605;36,29;58,13;5,58;"De 50 a 100 mil"
4321204;"RS";"Taquara";18505;55,17;43,33;1,5;"De 50 a 100 mil"
3553708;"SP";"Taquaritinga";17416;93,54;3,03;3,43;"De 50 a 100 mil"
2313302;"CE";"Tauá";16256;28,21;51,35;20,44;"De 50 a 100 mil"
1304203;"AM";"Tefé";12165;24,88;60,52;14,6;"De 50 a 100 mil"
4127106;"PR";"Telêmaco Borba";21746;72,76;27,07;0,17;"De 50 a 100 mil"
2313401;"CE";"Tianguá";18220;34,56;50,52;14,92;"De 50 a 100 mil"
2615300;"PE";"Timbaúba";15164;57,81;35,91;6,28;"De 50 a 100 mil"
3168705;"MG";"Timóteo";24520;89,57;9,89;0,55;"De 50 a 100 mil"
1508001;"PA";"Tomé-Açu";13565;2,31;65,18;32,51;"De 50 a 100 mil"
2313500;"CE";"Trairi";13366;4,37;41,05;54,58;"De 50 a 100 mil"
3169307;"MG";"Três Corações";21550;87,58;8,42;4;"De 50 a 100 mil"
3169406;"MG";"Três Pontas";16043;86,44;2,89;10,67;"De 50 a 100 mil"
3306008;"RJ";"Três Rios";24108;80,4;18,34;1,25;"De 50 a 100 mil"
4218707;"SC";"Tubarão";32466;81,03;18,72;0,25;"De 50 a 100 mil"
2931905;"BA";"Tucano";14880;40,74;40,37;18,89;"De 50 a 100 mil"
1508100;"PA";"Tucuruí";23548;14,78;79,5;5,72;"De 50 a 100 mil"
3555000;"SP";"Tupã";20822;94,36;3,9;1,73;"De 50 a 100 mil"
2112506;"MA";"Tutóia";11335;0,14;58,93;40,93;"De 50 a 100 mil"
3555406;"SP";"Ubatuba";25075;52,82;46,96;0,22;"De 50 a 100 mil"
3170404;"MG";"Unaí";24223;73,27;14,3;12,43;"De 50 a 100 mil"
4128203;"PR";"União da Vitória";16391;79,06;17,25;3,7;"De 50 a 100 mil"
